place_id,place_type,place_name,category_name,address_name,road_address_name,longitude,latitude,snapshot_date,source
644560377,starbucks,스타벅스 뚝섬한강공원점,음식점 > 카페 > 커피전문점 > 스타벅스,서울 광진구 자양동 126-1,서울 광진구 강변북로 2230,127.06782180165956,37.528415098245354,2026-09-18,Kakao Local keyword search
646280960,starbucks,스타벅스 황학사거리점,음식점 > 카페 > 커피전문점 > 스타벅스,서울 성동구 하왕십리동 1070,서울 성동구 왕십리로 410,127.02382119821665,37.56758777397315,2026-09-18,Kakao Local keyword search
660709111,starbucks,스타벅스 동대문디자인플라자점,음식점 > 카페 > 커피전문점 > 스타벅스,서울 중구 을지로7가 143,서울 중구 을지로 281,127.00967559784698,37.567350115843446,2026-09-18,Kakao Local keyword search
66183033,starbucks,스타벅스 노량진역점,음식점 > 카페 > 커피전문점 > 스타벅스,서울 동작구 노량진동 62-8,서울 동작구 노량진로 134,126.940875235694,37.5133910456679,2026-09-18,Kakao Local keyword search
662649450,starbucks,스타벅스 천호사거리,음식점 > 카페 > 커피전문점 > 스타벅스,서울 강동구 천호동 431-4,서울 강동구 올림픽로 651,127.123314975703,37.539755233683,2026-09-18,Kakao Local keyword search
67078466,starbucks,스타벅스 서울역사점,음식점 > 카페 > 커피전문점 > 스타벅스,서울 용산구 동자동 43-205,서울 용산구 청파로 378,126.972025138969,37.55421336754721,2026-09-18,Kakao Local keyword search
686468757,starbucks,스타벅스 동대입구역점,음식점 > 카페 > 커피전문점 > 스타벅스,서울 중구 장충동1가 62-35,서울 중구 장충단로 166,127.006143390094,37.5595909713475,2026-09-18,Kakao Local keyword search
697641350,starbucks,스타벅스 창동이마트점,음식점 > 카페 > 커피전문점 > 스타벅스,서울 도봉구 창동 75-3,서울 도봉구 노해로65길 4,127.046868813877,37.6516449755707,2026-09-18,Kakao Local keyword search
705420639,starbucks,스타벅스 코엑스 별마당점,음식점 > 카페 > 커피전문점 > 스타벅스,서울 강남구 삼성동 159-9,,127.06035039621133,37.509987332911315,2026-09-18,Kakao Local keyword search
705457660,starbucks,스타벅스 서울숲역,음식점 > 카페 > 커피전문점 > 스타벅스,서울 성동구 성수동1가 656-335,서울 성동구 왕십리로 50,127.04471805162031,37.54195913619448,2026-09-18,Kakao Local keyword search
707616997,starbucks,스타벅스 신촌로점,음식점 > 카페 > 커피전문점 > 스타벅스,서울 서대문구 창천동 29-81,서울 서대문구 신촌로 109,126.93808260417968,37.555754667768944,2026-09-18,Kakao Local keyword search
718205768,starbucks,스타벅스 이대역점,음식점 > 카페 > 커피전문점 > 스타벅스,서울 서대문구 대현동 45-8,서울 서대문구 신촌로 183,126.946323012611,37.5570209988713,2026-09-18,Kakao Local keyword search
719679688,starbucks,스타벅스 신금호역점,음식점 > 카페 > 커피전문점 > 스타벅스,서울 성동구 금호동1가 122,서울 성동구 금호로 158-1,127.020144728561,37.5549672962231,2026-09-18,Kakao Local keyword search
724341363,starbucks,스타벅스 숭례문북창점,음식점 > 카페 > 커피전문점 > 스타벅스,서울 중구 남대문로4가 17-19,서울 중구 세종대로12길 12,126.97670696736371,37.56172960195989,2026-09-18,Kakao Local keyword search
725420477,starbucks,스타벅스 이대점,음식점 > 카페 > 커피전문점 > 스타벅스,서울 서대문구 대현동 54-4,서울 서대문구 이화여대길 34,126.94594397093421,37.55845341147771,2026-09-18,Kakao Local keyword search
749250219,starbucks,스타벅스 성신여대입구역점,음식점 > 카페 > 커피전문점 > 스타벅스,서울 성북구 동선동4가 1,서울 성북구 동소문로 105,127.01670145857759,37.59301684379367,2026-09-18,Kakao Local keyword search
752042017,starbucks,스타벅스 독립문역점,음식점 > 카페 > 커피전문점 > 스타벅스,서울 종로구 교북동 126,서울 종로구 송월길 155,126.9615683448808,37.57135098388506,2026-09-18,Kakao Local keyword search
753622826,starbucks,스타벅스 송파헬리오시티점,음식점 > 카페 > 커피전문점 > 스타벅스,서울 송파구 가락동 479,서울 송파구 송파대로 345,127.10284636247134,37.49782774442161,2026-09-18,Kakao Local keyword search
753939264,starbucks,스타벅스 장안사거리점,음식점 > 카페 > 커피전문점 > 스타벅스,서울 동대문구 장안동 295-6,서울 동대문구 답십리로 267,127.070093121774,37.5727212603701,2026-09-18,Kakao Local keyword search
755017754,starbucks,스타벅스 여의도TP타워점,음식점 > 카페 > 커피전문점 > 스타벅스,서울 영등포구 여의도동 27-2,서울 영등포구 의사당대로 96,126.92314497871375,37.52139976893209,2026-09-18,Kakao Local keyword search
76206032,starbucks,스타벅스 더북한산점,음식점 > 카페 > 커피전문점 > 스타벅스,서울 은평구 진관동 277-11,서울 은평구 대서문길 24-11,126.947556601185,37.6554573891378,2026-09-18,Kakao Local keyword search
771811963,starbucks,스타벅스 성수점,음식점 > 카페 > 커피전문점 > 스타벅스,서울 성동구 성수동2가 315-71,서울 성동구 아차산로 104,127.05547508264547,37.54444583606261,2026-09-18,Kakao Local keyword search
780657144,starbucks,스타벅스 월계트레이더스점,음식점 > 카페 > 커피전문점 > 스타벅스,서울 노원구 월계동 333-1,서울 노원구 마들로3길 17,127.06178435781577,37.62759082697573,2026-09-18,Kakao Local keyword search
788025983,starbucks,스타벅스 압구정R점,음식점 > 카페 > 커피전문점 > 스타벅스,서울 강남구 신사동 621-1,서울 강남구 언주로 861,127.03316999631811,37.52739015796435,2026-09-18,Kakao Local keyword search
7961278,starbucks,스타벅스 고대점,음식점 > 카페 > 커피전문점 > 스타벅스,서울 성북구 안암동5가 104-30,서울 성북구 고려대로24길 51,127.029626494749,37.5839575300361,2026-09-18,Kakao Local keyword search
7961578,starbucks,스타벅스 대치점,음식점 > 카페 > 커피전문점 > 스타벅스,서울 강남구 대치동 988-17,서울 강남구 도곡로 511,127.06225887413534,37.499576127703435,2026-09-18,Kakao Local keyword search
7961649,starbucks,스타벅스 광화문점,음식점 > 카페 > 커피전문점 > 스타벅스,서울 종로구 세종로 185-2,서울 종로구 세종대로 167,126.97629649901215,37.57122962143047,2026-09-18,Kakao Local keyword search
7961654,starbucks,스타벅스 몬테소리점,음식점 > 카페 > 커피전문점 > 스타벅스,서울 서초구 서초동 1318-8,서울 서초구 강남대로 399,127.026874023027,37.4983415831768,2026-09-18,Kakao Local keyword search
7961755,starbucks,스타벅스 선릉역점,음식점 > 카페 > 커피전문점 > 스타벅스,서울 강남구 역삼동 708-6,서울 강남구 테헤란로 334,127.04859034788,37.5038956552172,2026-09-18,Kakao Local keyword search
7961822,starbucks,스타벅스 선릉세화빌딩점,음식점 > 카페 > 커피전문점 > 스타벅스,서울 강남구 대치동 889-70,서울 강남구 테헤란로64길 18,127.051223136165,37.5037864222678,2026-09-18,Kakao Local keyword search
7961930,starbucks,스타벅스 아시아선수촌점,음식점 > 카페 > 커피전문점 > 스타벅스,서울 송파구 잠실동 175,서울 송파구 백제고분로 69,127.079042533793,37.510424102992,2026-09-18,Kakao Local keyword search
7961931,starbucks,스타벅스 연세종합관점,음식점 > 카페 > 커피전문점 > 스타벅스,서울 서대문구 신촌동 134,서울 서대문구 연세로 50-1,126.94111908833692,37.561468542290605,2026-09-18,Kakao Local keyword search
7961953,starbucks,스타벅스 압구정역점,음식점 > 카페 > 커피전문점 > 스타벅스,서울 강남구 신사동 580-2,서울 강남구 압구정로 170,127.028124118825,37.5267589639676,2026-09-18,Kakao Local keyword search
7962109,starbucks,스타벅스 학동역점,음식점 > 카페 > 커피전문점 > 스타벅스,서울 강남구 논현동 87-1,서울 강남구 논현로 704,127.030820635653,37.5145370872591,2026-09-18,Kakao Local keyword search
7962110,starbucks,스타벅스 한양대점,음식점 > 카페 > 커피전문점 > 스타벅스,서울 성동구 행당동 31-4,서울 성동구 왕십리로 225,127.042137691677,37.5572013754304,2026-09-18,Kakao Local keyword search
7962122,starbucks,스타벅스 엔터식스,음식점 > 카페 > 커피전문점 > 스타벅스,서울 성동구 행당동 168-151,서울 성동구 왕십리광장로 17,127.03808593098857,37.56153114148344,2026-09-18,Kakao Local keyword search
7962128,starbucks,스타벅스 주얼리시티점,음식점 > 카페 > 커피전문점 > 스타벅스,서울 종로구 인의동 48-2,서울 종로구 종로 183,126.998134500867,37.5715779684766,2026-09-18,Kakao Local keyword search
7962281,starbucks,스타벅스 황학캐슬점,음식점 > 카페 > 커피전문점 > 스타벅스,서울 중구 황학동 2545,서울 중구 청계천로 400,127.02236558601588,37.57148486411312,2026-09-18,Kakao Local keyword search
7962298,starbucks,스타벅스 학여울역점,음식점 > 카페 > 커피전문점 > 스타벅스,서울 강남구 대치동 994-10,서울 강남구 영동대로 215,127.068539522508,37.4979967909577,2026-09-18,Kakao Local keyword search
796799642,starbucks,스타벅스 금호역점,음식점 > 카페 > 커피전문점 > 스타벅스,서울 성동구 금호동4가 1483,서울 성동구 동호로 99,127.0153481812129,37.54802852868801,2026-09-18,Kakao Local keyword search
7968246,starbucks,스타벅스 마포일진빌딩점,음식점 > 카페 > 커피전문점 > 스타벅스,서울 마포구 도화동 50-1,서울 마포구 마포대로 45,126.946334987977,37.540319193648,2026-09-18,Kakao Local keyword search
7968411,starbucks,스타벅스 은평이마트점,음식점 > 카페 > 커피전문점 > 스타벅스,서울 은평구 응암동 90-1,서울 은평구 은평로 111,126.920255261814,37.6005305803685,2026-09-18,Kakao Local keyword search
7977522,starbucks,스타벅스 고대안암병원점,음식점 > 카페 > 커피전문점 > 스타벅스,서울 성북구 안암동5가 126-1,서울 성북구 고려대로 73,127.02811846846494,37.587014067220345,2026-09-18,Kakao Local keyword search
7977694,starbucks,스타벅스 동빙고점,음식점 > 카페 > 커피전문점 > 스타벅스,서울 용산구 동빙고동 10-8,서울 용산구 장문로 12,126.991809144209,37.5289857011391,2026-09-18,Kakao Local keyword search
799469641,starbucks,스타벅스 공릉역점,음식점 > 카페 > 커피전문점 > 스타벅스,서울 노원구 공릉동 379-27,서울 노원구 동일로 1081,127.07223694894179,37.626422618227,2026-09-18,Kakao Local keyword search
803455764,starbucks,스타벅스 중곡역,음식점 > 카페 > 커피전문점 > 스타벅스,서울 광진구 중곡동 30-80,서울 광진구 능동로 400,127.084457404725,37.5650579024674,2026-09-18,Kakao Local keyword search
806547574,starbucks,스타벅스 아크로힐스논현점,음식점 > 카페 > 커피전문점 > 스타벅스,서울 강남구 역삼동 681,서울 강남구 봉은사로 304,127.040350697045,37.5090020498856,2026-09-18,Kakao Local keyword search
806601189,starbucks,스타벅스 경리단길점,음식점 > 카페 > 커피전문점 > 스타벅스,서울 용산구 이태원동 658,서울 용산구 회나무로 3,126.98742474868594,37.538568361831715,2026-09-18,Kakao Local keyword search
811506917,starbucks,스타벅스 진관DT점,음식점 > 카페 > 커피전문점 > 스타벅스,서울 은평구 진관동 2-8,서울 은평구 연서로 645,126.93623771397137,37.650144125590586,2026-09-18,Kakao Local keyword search
812612626,starbucks,스타벅스 자양역점,음식점 > 카페 > 커피전문점 > 스타벅스,서울 광진구 자양동 855,서울 광진구 능동로 18,127.06766277727,37.5327174706161,2026-09-18,Kakao Local keyword search
82059253,starbucks,스타벅스 광장마켓점,음식점 > 카페 > 커피전문점 > 스타벅스,서울 종로구 예지동 2-1,서울 종로구 창경궁로 88,127.000207148111,37.5702075692037,2026-09-18,Kakao Local keyword search
823128126,starbucks,스타벅스 강변점,음식점 > 카페 > 커피전문점 > 스타벅스,서울 광진구 구의동 594-4,서울 광진구 구의강변로 46,127.091973172027,37.5347418065183,2026-09-18,Kakao Local keyword search
829030116,starbucks,스타벅스 동호로점,음식점 > 카페 > 커피전문점 > 스타벅스,서울 중구 신당동 372-3,서울 중구 동호로 171,127.01129441136662,37.55352687798478,2026-09-18,Kakao Local keyword search
830263259,starbucks,스타벅스 공릉역 주차장,"교통,수송 > 교통시설 > 주차장",서울 노원구 공릉동 379-27,,127.072352460417,37.6263865079905,2026-09-18,Kakao Local keyword search
837791109,starbucks,스타벅스 건대로데오점,음식점 > 카페 > 커피전문점 > 스타벅스,서울 광진구 자양동 864,서울 광진구 아차산로 212,127.066728659383,37.5407963712074,2026-09-18,Kakao Local keyword search
838367886,starbucks,스타벅스 송파풍납점,음식점 > 카페 > 커피전문점 > 스타벅스,서울 송파구 풍납동 403-2,서울 송파구 토성로 58,127.116078278063,37.5290307532943,2026-09-18,Kakao Local keyword search
8403569,starbucks,스타벅스 애오개역점,음식점 > 카페 > 커피전문점 > 스타벅스,서울 마포구 아현동 738,서울 마포구 마포대로 201,126.95568767065,37.5523568157921,2026-09-18,Kakao Local keyword search
8403570,starbucks,스타벅스 무교동점,음식점 > 카페 > 커피전문점 > 스타벅스,서울 중구 무교동 45,서울 중구 무교로 21,126.978896422532,37.5679865311548,2026-09-18,Kakao Local keyword search
8404389,starbucks,스타벅스 적선점,음식점 > 카페 > 커피전문점 > 스타벅스,서울 종로구 적선동 66,서울 종로구 새문안로5길 55,126.97411605389239,37.57527012561527,2026-09-18,Kakao Local keyword search
8405079,starbucks,스타벅스 종각점,음식점 > 카페 > 커피전문점 > 스타벅스,서울 종로구 종로2가 84-14,서울 종로구 종로 64,126.984569205394,37.5700056389639,2026-09-18,Kakao Local keyword search
840743372,starbucks,스타벅스 연신내점,음식점 > 카페 > 커피전문점 > 스타벅스,서울 은평구 갈현동 395-6,서울 은평구 통일로 867,126.91995670313499,37.62023680993725,2026-09-18,Kakao Local keyword search
8430510,starbucks,스타벅스 인사점,음식점 > 카페 > 커피전문점 > 스타벅스,서울 종로구 인사동 39,서울 종로구 인사동길 14,126.98688705882,37.5722187634845,2026-09-18,Kakao Local keyword search
8438452,starbucks,스타벅스 여의도점,음식점 > 카페 > 커피전문점 > 스타벅스,서울 영등포구 여의도동 23-9,서울 영등포구 국제금융로2길 28,126.92468645144437,37.524027184065396,2026-09-18,Kakao Local keyword search
8438581,starbucks,스타벅스 태평로점,음식점 > 카페 > 커피전문점 > 스타벅스,서울 중구 태평로2가 69-7,서울 중구 세종대로 72,126.976711254608,37.5625008559003,2026-09-18,Kakao Local keyword search
8439651,starbucks,스타벅스 마포아크로점,음식점 > 카페 > 커피전문점 > 스타벅스,서울 마포구 도화동 563,서울 마포구 마포대로 68,126.94908487325185,37.54149982001203,2026-09-18,Kakao Local keyword search
853711737,starbucks,스타벅스 사이버한국외대점,음식점 > 카페 > 커피전문점 > 스타벅스,서울 동대문구 이문동 288-50,서울 동대문구 휘경로 6,127.06076179444331,37.59603872708006,2026-09-18,Kakao Local keyword search
854928918,starbucks,스타벅스 명일역점,음식점 > 카페 > 커피전문점 > 스타벅스,서울 강동구 명일동 312-28,서울 강동구 양재대로 1647,127.14386941952853,37.55255048408574,2026-09-18,Kakao Local keyword search
861394169,starbucks,스타벅스 잠실르엘점,음식점 > 카페 > 커피전문점 > 스타벅스,서울 송파구 신천동 17-6,서울 송파구 올림픽로 329,127.10666396690503,37.515977801132536,2026-09-18,Kakao Local keyword search
86525499,starbucks,스타벅스 길음역점,음식점 > 카페 > 커피전문점 > 스타벅스,서울 성북구 돈암동 625-2,서울 성북구 정릉로 376,127.02532246070425,37.60201621103844,2026-09-18,Kakao Local keyword search
871397238,starbucks,스타벅스 건대후문점,음식점 > 카페 > 커피전문점 > 스타벅스,서울 광진구 화양동 111-12,서울 광진구 능동로 172,127.07380572842268,37.54599002500883,2026-09-18,Kakao Local keyword search
87517541,starbucks,스타벅스 강동그란츠점,음식점 > 카페 > 커피전문점 > 스타벅스,서울 강동구 성내동 611,서울 강동구 천호대로 1050,127.12831775388,37.5367081285903,2026-09-18,Kakao Local keyword search
878528830,starbucks,스타벅스 공릉DT점 주차장,"교통,수송 > 교통시설 > 주차장",서울 노원구 공릉동 597-34,,127.074324715553,37.620734291535,2026-09-18,Kakao Local keyword search
882114256,starbucks,스타벅스 신사가로수점,음식점 > 카페 > 커피전문점 > 스타벅스,서울 강남구 신사동 533-11,서울 강남구 가로수길 59,127.02255665575399,37.52188663660905,2026-09-18,Kakao Local keyword search
889757863,starbucks,스타벅스 잠실트리지움점,음식점 > 카페 > 커피전문점 > 스타벅스,서울 송파구 잠실동 35-2,서울 송파구 석촌호수로 61,127.086122416124,37.5109642607656,2026-09-18,Kakao Local keyword search
892961860,starbucks,스타벅스 서강대프라자점,음식점 > 카페 > 커피전문점 > 스타벅스,서울 마포구 신수동 1-1,서울 마포구 백범로 35,126.94313260642294,37.55104048429918,2026-09-18,Kakao Local keyword search
893937633,starbucks,스타벅스 녹번역점,음식점 > 카페 > 커피전문점 > 스타벅스,서울 은평구 녹번동 19-121,서울 은평구 통일로 636,126.93529131644075,37.6033346541093,2026-09-18,Kakao Local keyword search
908841696,starbucks,스타벅스 창동역점,음식점 > 카페 > 커피전문점 > 스타벅스,서울 도봉구 창동 1-28,서울 도봉구 마들로13길 61,127.04949943873704,37.65408556407402,2026-09-18,Kakao Local keyword search
91432713,starbucks,스타벅스 동숭길입구점,음식점 > 카페 > 커피전문점 > 스타벅스,서울 종로구 혜화동 90-18,서울 종로구 대학로 146,127.00187939935758,37.58417116438237,2026-09-18,Kakao Local keyword search
916489559,starbucks,스타벅스 연세암병원점,음식점 > 카페 > 커피전문점 > 스타벅스,서울 서대문구 신촌동 134,서울 서대문구 연세로 50-1,126.93749590989472,37.560362958847925,2026-09-18,Kakao Local keyword search
924817836,starbucks,스타벅스 장위뉴타운점,음식점 > 카페 > 커피전문점 > 스타벅스,서울 성북구 장위동 143-38,서울 성북구 장월로38길 4,127.05151211017781,37.61806331358951,2026-09-18,Kakao Local keyword search
944088477,starbucks,스타벅스 태릉입구역DT,음식점 > 카페 > 커피전문점 > 스타벅스,서울 노원구 공릉동 653-8,서울 노원구 화랑로 469,127.07934560540714,37.61922817503568,2026-09-18,Kakao Local keyword search
953994037,starbucks,스타벅스 지축역점,음식점 > 카페 > 커피전문점 > 스타벅스,경기 고양시 덕양구 지축동 996-2,경기 고양시 덕양구 지축로 56,126.91432740410036,37.649585153884324,2026-09-18,Kakao Local keyword search
959554898,starbucks,스타벅스 뚝섬역교차로점,음식점 > 카페 > 커피전문점 > 스타벅스,서울 성동구 성수동1가 656-1731,서울 성동구 아차산로 6,127.04511754019259,37.5476893391295,2026-09-18,Kakao Local keyword search
961725902,starbucks,스타벅스 쌍문점,음식점 > 카페 > 커피전문점 > 스타벅스,서울 도봉구 창동 661-45,서울 도봉구 도봉로 494,127.035576631648,37.6494243943231,2026-09-18,Kakao Local keyword search
978384820,starbucks,스타벅스 반포자이점,음식점 > 카페 > 커피전문점 > 스타벅스,서울 서초구 반포동 20-45,서울 서초구 잠원로 24,127.00982843744977,37.507242563313206,2026-09-18,Kakao Local keyword search
100392969,study_cafe,카공족 공릉과기대점,"서비스,산업 > 전문대행 > 공간대여 > 스터디카페,스터디룸 > 카공족",서울 노원구 공릉동 392-24,서울 노원구 동일로192길 66,127.07651372160146,37.62683257432204,2026-09-18,Kakao Local keyword search
100600746,study_cafe,엘알마 대치점,"서비스,산업 > 전문대행 > 공간대여 > 스터디카페,스터디룸 > 엘알마",서울 강남구 대치동 989-13,서울 강남구 도곡로84길 6,127.062639422311,37.4989037759815,2026-09-18,Kakao Local keyword search
1011809550,study_cafe,소월스터디카페 강변점,"서비스,산업 > 전문대행 > 공간대여 > 스터디카페,스터디룸",서울 광진구 자양동 695,서울 광진구 구의강변로 11,127.09061711435385,37.53142717200343,2026-09-18,Kakao Local keyword search
1020467793,study_cafe,초심 잠실새내역점,"서비스,산업 > 전문대행 > 공간대여 > 스터디카페,스터디룸 > 초심",서울 송파구 잠실동 184-1,서울 송파구 올림픽로 116,127.08346150757312,37.51139414786184,2026-09-18,Kakao Local keyword search
102065996,study_cafe,체크업스터디카페 신당점,"서비스,산업 > 전문대행 > 공간대여 > 스터디카페,스터디룸",서울 중구 신당동 47-6,서울 중구 퇴계로86길 101,127.01830154843,37.5612385370068,2026-09-18,Kakao Local keyword search
1021455603,study_cafe,작심스터디카페 노원중계2호점,"서비스,산업 > 전문대행 > 공간대여 > 스터디카페,스터디룸",서울 노원구 중계동 506,서울 노원구 동일로203가길 29,127.06468340135044,37.63951651999926,2026-09-18,Kakao Local keyword search
1022836256,study_cafe,라온서가스터디카페,"서비스,산업 > 전문대행 > 공간대여 > 스터디카페,스터디룸",서울 송파구 잠실동 208-13,서울 송파구 석촌호수로 68,127.085714399848,37.5102347441187,2026-09-18,Kakao Local keyword search
1027089371,study_cafe,올티칭스터디카페 미아뉴타운점,"서비스,산업 > 전문대행 > 공간대여 > 스터디카페,스터디룸",서울 강북구 미아동 703-7,서울 강북구 삼양로 189-1,127.020425263232,37.620773950597,2026-09-18,Kakao Local keyword search
1031323364,study_cafe,카공족 장안삼거리점,"서비스,산업 > 전문대행 > 공간대여 > 스터디카페,스터디룸 > 카공족",서울 동대문구 장안동 285-1,서울 동대문구 사가정로 229,127.07055292507508,37.57894685741938,2026-09-18,Kakao Local keyword search
1031527982,study_cafe,군자역 스터디카페,"서비스,산업 > 전문대행 > 공간대여 > 스터디카페,스터디룸",서울 광진구 중곡동 341-1,서울 광진구 천호대로109길 10,127.08110088631096,37.557289160768235,2026-09-18,Kakao Local keyword search
1032617603,study_cafe,미라클 스터디카페 홍제센터,"서비스,산업 > 전문대행 > 공간대여 > 스터디카페,스터디룸",서울 서대문구 홍제동 139-5,서울 서대문구 통일로 404,126.947733454822,37.5857877024308,2026-09-18,Kakao Local keyword search
1036913631,study_cafe,엠스터디카페24 청량리역점,"서비스,산업 > 전문대행 > 공간대여 > 스터디카페,스터디룸",서울 동대문구 전농동 620-4,서울 동대문구 왕산로 192,127.044604698405,37.5795938136879,2026-09-18,Kakao Local keyword search
1041596354,study_cafe,신촌스터디룸 윙스터디,"서비스,산업 > 전문대행 > 공간대여 > 스터디카페,스터디룸",서울 서대문구 창천동 62-59,서울 서대문구 연세로5다길 14,126.9347703988,37.5566034259156,2026-09-18,Kakao Local keyword search
104306757,study_cafe,리바운드 충정로점,"서비스,산업 > 전문대행 > 공간대여 > 스터디카페,스터디룸",서울 중구 중림동 64-4,서울 중구 청파로103길 7,126.968688075139,37.5587544579056,2026-09-18,Kakao Local keyword search
104928809,study_cafe,블라썸스터디카페 숙대점,"서비스,산업 > 전문대행 > 공간대여 > 스터디카페,스터디룸",서울 용산구 청파동2가 63-5,서울 용산구 청파로47길 66,126.966772384238,37.5450659704773,2026-09-18,Kakao Local keyword search
1051088256,study_cafe,빽다방 구리인창점,음식점 > 카페 > 커피전문점 > 빽다방,경기 구리시 인창동 412-14,경기 구리시 건원대로 91,127.13824201125507,37.60914137412387,2026-09-18,Kakao Local keyword search
1052011382,study_cafe,카공족 잠실새내점,"서비스,산업 > 전문대행 > 공간대여 > 스터디카페,스터디룸 > 카공족",서울 송파구 잠실동 205-2,서울 송파구 올림픽로12길 25,127.083433204433,37.5093380760573,2026-09-18,Kakao Local keyword search
1055356571,study_cafe,이룸스터디 카페 방이역점,"서비스,산업 > 전문대행 > 공간대여 > 스터디카페,스터디룸",서울 송파구 오금동 17-6,서울 송파구 마천로5길 6,127.126838237504,37.5088903872292,2026-09-18,Kakao Local keyword search
1057740168,study_cafe,리바운드 역삼점,"서비스,산업 > 전문대행 > 공간대여 > 스터디카페,스터디룸",서울 강남구 역삼동 773-17,서울 강남구 언주로71길 5-8,127.04456803348,37.497112666237,2026-09-18,Kakao Local keyword search
1058307720,study_cafe,앤딩 스터디카페 오금점,"서비스,산업 > 전문대행 > 공간대여 > 스터디카페,스터디룸",서울 송파구 오금동 39-2,서울 송파구 오금로35길 42,127.129104930658,37.5063272771487,2026-09-18,Kakao Local keyword search
105987232,study_cafe,공본스터디카페 독립문역센터,"서비스,산업 > 전문대행 > 공간대여 > 스터디카페,스터디룸 > 공본스터디카페",서울 종로구 무악동 46-1732,서울 종로구 통일로12길 24-1,126.960682979703,37.5738113095981,2026-09-18,Kakao Local keyword search
1064234396,study_cafe,비트&바이트,"서비스,산업 > 전문대행 > 공간대여 > 스터디카페,스터디룸",서울 종로구 이화동 113,서울 종로구 율곡로16길 5,127.003554610853,37.5758090015325,2026-09-18,Kakao Local keyword search
1066020726,study_cafe,온스터디카페,"서비스,산업 > 전문대행 > 공간대여 > 스터디카페,스터디룸",서울 노원구 상계동 727,서울 노원구 노해로 482,127.061716933326,37.6542726151134,2026-09-18,Kakao Local keyword search
1068230551,study_cafe,라임독립룸 스터디카페,"서비스,산업 > 전문대행 > 공간대여 > 스터디카페,스터디룸",서울 도봉구 방학동 668-5,서울 도봉구 방학로 176,127.032542079557,37.6625111362261,2026-09-18,Kakao Local keyword search
1068535008,study_cafe,스플24 스터디카페,"서비스,산업 > 전문대행 > 공간대여 > 스터디카페,스터디룸",서울 송파구 송파동 164-8,서울 송파구 송이로 31,127.117224739177,37.5025428292616,2026-09-18,Kakao Local keyword search
1069928266,study_cafe,앤딩스터디카페 송파역점,"서비스,산업 > 전문대행 > 공간대여 > 스터디카페,스터디룸",서울 송파구 석촌동 296-17,서울 송파구 송파대로 365,127.111094182466,37.5004124698223,2026-09-18,Kakao Local keyword search
1070874210,study_cafe,랭스터디카페 중앙대점,"서비스,산업 > 전문대행 > 공간대여 > 스터디카페,스터디룸",서울 동작구 흑석동 183-1,서울 동작구 흑석로 110,126.961427742909,37.5081124513044,2026-09-18,Kakao Local keyword search
1071077759,study_cafe,봄날의서재 잠실새내점,"서비스,산업 > 전문대행 > 공간대여 > 스터디카페,스터디룸 > 봄날의서재",서울 송파구 잠실동 195-7,서울 송파구 백제고분로9길 7,127.079828709936,37.509450489567,2026-09-18,Kakao Local keyword search
1081344747,study_cafe,화이트펜슬스터디카페 고덕점,"서비스,산업 > 전문대행 > 공간대여 > 스터디카페,스터디룸",서울 강동구 명일동 48-1,서울 강동구 동남로73길 31,127.154464535676,37.5526695456542,2026-09-18,Kakao Local keyword search
1082097316,study_cafe,독재자 2관,"서비스,산업 > 전문대행 > 공간대여 > 스터디카페,스터디룸",서울 서초구 반포동 106-11,서울 서초구 사평대로20길 7,126.997262137778,37.4989726095943,2026-09-18,Kakao Local keyword search
1082449871,study_cafe,써밋스터디카페 이태원점,"서비스,산업 > 전문대행 > 공간대여 > 스터디카페,스터디룸",서울 용산구 이태원동 225-1,서울 용산구 회나무로13길 5,126.989283629878,37.5395317143031,2026-09-18,Kakao Local keyword search
1085213139,study_cafe,전심스카라운지,"서비스,산업 > 전문대행 > 공간대여 > 스터디카페,스터디룸",서울 노원구 중계동 361-1,서울 노원구 한글비석로5길 75,127.073991450862,37.6467675750976,2026-09-18,Kakao Local keyword search
1085821413,study_cafe,이제마스터디카페 응암점,"서비스,산업 > 전문대행 > 공간대여 > 스터디카페,스터디룸",서울 은평구 응암동 87-10,서울 은평구 은평로 137,126.922916147255,37.6008134572848,2026-09-18,Kakao Local keyword search
1086101922,study_cafe,셀독24스터디카페 창동점,"서비스,산업 > 전문대행 > 공간대여 > 스터디카페,스터디룸 > 셀독24스터디카페",서울 도봉구 창동 26,서울 도봉구 노해로 384,127.05112191291971,37.65198107770512,2026-09-18,Kakao Local keyword search
1087776416,study_cafe,여백스터디카페&워크스페이스 노원점,"서비스,산업 > 전문대행 > 공간대여 > 스터디카페,스터디룸",서울 노원구 상계동 398-7,서울 노원구 노원로 474,127.065416295158,37.6587106611342,2026-09-18,Kakao Local keyword search
1091696175,study_cafe,오션스터디카페 반포서래점,"서비스,산업 > 전문대행 > 공간대여 > 스터디카페,스터디룸",서울 서초구 반포동 94-2,서울 서초구 사평대로 122,126.997914638137,37.4996132383539,2026-09-18,Kakao Local keyword search
1098305046,study_cafe,라곰스터디카페 대치점,"서비스,산업 > 전문대행 > 공간대여 > 스터디카페,스터디룸",서울 강남구 대치동 911-5,서울 강남구 역삼로 444,127.055676531517,37.5018616613195,2026-09-18,Kakao Local keyword search
