area_code,area_name,feature_snapshot_date,historical_2025_use_allowed,area_type_name,access_tier,coverage_status,operation_status,viewing_exhibition_buffer400_count,has_viewing_exhibition_buffer400,performance_culture_buffer400_count,has_performance_culture_buffer400,outdoor_park_buffer400_count,has_outdoor_park_buffer400,sports_activity_buffer400_count,has_sports_activity_buffer400,leisure_subtype_total_buffer400_count,leisure_subtype_diversity
3110008,배화여자대학교(박노수미술관),2026-09-16,False,골목상권,base_50pct_all_periods,source_snapshot_partial,mixed_source_status,11,True,3,True,1,True,0,False,15,3
3001494,종로·청계 관광특구,2026-09-16,False,관광특구,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,37,True,10,True,3,True,0,False,50,3
3130021,신설종합시장,2026-09-16,False,전통시장,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,0,False,0,False,1,True,0,False,1,1
3130002,세종마을음식문화거리(금천교시장),2026-09-16,False,전통시장,base_50pct_all_periods,source_snapshot_partial,mixed_source_status,11,True,3,True,1,True,0,False,15,3
3130001,통인시장,2026-09-16,False,전통시장,base_50pct_all_periods,source_snapshot_partial,mixed_source_status,10,True,2,True,0,False,0,False,12,2
3130020,동묘시장(동묘벼룩시장),2026-09-16,False,전통시장,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,1,True,0,False,1,True,0,False,2,2
3130019,동대문상가D동,2026-09-16,False,전통시장,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,1,True,0,False,1,True,0,False,2,2
3130018,동대문문구완구거리(동대문문구완구시장),2026-09-16,False,전통시장,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,1,True,1,True,1,True,0,False,3,3
3130017,동대문상가C동,2026-09-16,False,전통시장,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,1,True,0,False,0,False,0,False,1,1
3130016,동대문상가B동,2026-09-16,False,전통시장,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,2,True,1,True,0,False,0,False,3,2
3130015,창신골목시장,2026-09-16,False,전통시장,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,1,True,1,True,0,False,0,False,2,2
3130014,동문시장,2026-09-16,False,전통시장,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,2,True,1,True,0,False,0,False,3,2
3130013,동대문상가A동,2026-09-16,False,전통시장,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,2,True,1,True,0,False,0,False,3,2
3130012,"동대문종합시장(동대문종합시장 신관, 동대문종합시장D동상가)",2026-09-16,False,전통시장,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,3,True,1,True,0,False,0,False,4,2
3130011,충신시장,2026-09-16,False,전통시장,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,1,True,4,True,0,False,0,False,5,2
3130010,종로신진시장,2026-09-16,False,전통시장,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,4,True,3,True,0,False,0,False,7,2
3130009,마전교지하쇼핑센터(구 한일상가),2026-09-16,False,전통시장,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,1,True,2,True,0,False,0,False,3,2
3130007,광장시장(광장전통시장),2026-09-16,False,전통시장,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,2,True,3,True,0,False,0,False,5,2
3130005,세운상가가동,2026-09-16,False,전통시장,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,3,True,1,True,0,False,0,False,4,2
3130004,낙원시장(낙원지하시장(대일상가)),2026-09-16,False,전통시장,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,29,True,2,True,1,True,0,False,32,3
3120017,동묘앞역(동묘),2026-09-16,False,발달상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,1,True,0,False,1,True,0,False,2,2
3120012,대학로(혜화역),2026-09-16,False,발달상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,11,True,42,True,3,True,0,False,56,3
3120011,종로4가,2026-09-16,False,발달상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,3,True,3,True,0,False,0,False,6,2
3120016,동대문역,2026-09-16,False,발달상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,2,True,1,True,0,False,0,False,3,2
3120015,종로6가,2026-09-16,False,발달상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,2,True,3,True,0,False,0,False,5,2
3120014,종로5가역,2026-09-16,False,발달상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,2,True,3,True,0,False,0,False,5,2
3120013,이화사거리,2026-09-16,False,발달상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,2,True,6,True,1,True,0,False,9,3
3120009,종로3가역,2026-09-16,False,발달상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,44,True,6,True,3,True,0,False,53,3
3120010,원남동사거리,2026-09-16,False,발달상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,4,True,2,True,0,False,0,False,6,2
3120008,인사동,2026-09-16,False,발달상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,49,True,7,True,4,True,0,False,60,3
3120007,북촌(안국역),2026-09-16,False,발달상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,62,True,6,True,2,True,0,False,70,3
3120006,종각역,2026-09-16,False,발달상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,44,True,7,True,2,True,0,False,53,3
3120005,삼청동,2026-09-16,False,발달상권,base_50pct_all_periods,source_snapshot_partial,mixed_source_status,38,True,3,True,1,True,0,False,42,3
3120004,종로구청,2026-09-16,False,발달상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,48,True,6,True,1,True,0,False,55,3
3120003,광화문역,2026-09-16,False,발달상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,36,True,11,True,4,True,0,False,51,3
3120002,서촌(경복궁역),2026-09-16,False,발달상권,base_50pct_all_periods,source_snapshot_partial,mixed_source_status,14,True,4,True,1,True,0,False,19,3
3120001,서대문역,2026-09-16,False,발달상권,base_50pct_all_periods,source_snapshot_partial,mixed_source_status,11,True,2,True,2,True,0,False,15,3
3110036,동묘앞역 3번,2026-09-16,False,골목상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,0,False,0,False,1,True,0,False,1,1
3110034,창신1동주민센터,2026-09-16,False,골목상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,1,True,0,False,1,True,0,False,2,2
3110033,창신역 4번,2026-09-16,False,골목상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,1,True,0,False,3,True,0,False,4,2
3110032,수족관거리,2026-09-16,False,골목상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,1,True,0,False,1,True,0,False,2,2
3110031,창신역 1번,2026-09-16,False,골목상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,0,False,0,False,4,True,0,False,4,1
3110030,동대문역 3번,2026-09-16,False,골목상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,1,True,1,True,0,False,0,False,2,2
3110029,동대문역 1번,2026-09-16,False,골목상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,2,True,3,True,3,True,0,False,8,3
3110028,이화달팽이길,2026-09-16,False,골목상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,2,True,19,True,2,True,0,False,23,3
3110027,혜화역 1번,2026-09-16,False,골목상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,5,True,35,True,3,True,0,False,43,3
3110026,종로5가역 4번,2026-09-16,False,골목상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,1,True,3,True,0,False,0,False,4,2
3110025,충신시장옆,2026-09-16,False,골목상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,1,True,3,True,0,False,0,False,4,2
3110024,혜회동주민센터,2026-09-16,False,골목상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,9,True,30,True,2,True,0,False,41,3
3110023,서울대병원,2026-09-16,False,골목상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,4,True,23,True,1,True,0,False,28,3
3110022,경신고등학교,2026-09-16,False,골목상권,base_50pct_all_periods,source_snapshot_partial,mixed_source_status,11,True,21,True,2,True,0,False,34,3
3110021,성균관대학교,2026-09-16,False,골목상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,10,True,22,True,2,True,0,False,34,3
3110017,정독도서관,2026-09-16,False,골목상권,base_50pct_all_periods,source_snapshot_partial,mixed_source_status,27,True,1,True,1,True,0,False,29,3
3110018,중앙고등학교,2026-09-16,False,골목상권,base_50pct_all_periods,source_snapshot_partial,mixed_source_status,30,True,3,True,3,True,0,False,36,3
3110019,창덕궁,2026-09-16,False,골목상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,11,True,4,True,2,True,0,False,17,3
3110020,서울국제고등학교,2026-09-16,False,골목상권,base_50pct_all_periods,source_snapshot_partial,mixed_source_status,9,True,10,True,3,True,0,False,22,3
3110002,독립문역 1번,2026-09-16,False,골목상권,base_50pct_all_periods,source_snapshot_partial,mixed_source_status,2,True,0,False,0,False,0,False,2,1
3110004,대신고등학교,2026-09-16,False,골목상권,base_50pct_all_periods,source_snapshot_partial,mixed_source_status,1,True,1,True,0,False,0,False,2,2
3110035,동묘앞역 2번,2026-09-16,False,골목상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,1,True,0,False,2,True,0,False,3,2
3110012,성곡미술관,2026-09-16,False,골목상권,base_50pct_all_periods,source_snapshot_partial,mixed_source_status,16,True,7,True,3,True,0,False,26,3
3110013,체부동홍종문가옥,2026-09-16,False,골목상권,base_50pct_all_periods,source_snapshot_partial,mixed_source_status,12,True,3,True,1,True,0,False,16,3
3110015,청와대사랑채,2026-09-16,False,골목상권,base_50pct_all_periods,source_snapshot_partial,mixed_source_status,10,True,2,True,0,False,0,False,12,2
3110007,사직공원(한국사회과학도서관),2026-09-16,False,골목상권,base_50pct_all_periods,source_snapshot_partial,mixed_source_status,5,True,3,True,2,True,0,False,10,3
3110037,신설동역 12번,2026-09-16,False,골목상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,0,False,0,False,1,True,0,False,1,1
3110038,경향신문사,2026-09-16,False,골목상권,base_50pct_all_periods,source_snapshot_partial,mixed_source_status,11,True,3,True,1,True,0,False,15,3
3001493,동대문패션타운 관광특구,2026-09-16,False,관광특구,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,5,True,2,True,1,True,0,False,8,3
3001492,명동 남대문 북창동 다동 무교동 관광특구,2026-09-16,False,관광특구,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,29,True,10,True,2,True,0,False,41,3
3130048,동평화시장,2026-09-16,False,전통시장,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,2,True,2,True,0,False,0,False,4,2
3130047,테크노상가(엘리시움),2026-09-16,False,전통시장,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,2,True,1,True,0,False,0,False,3,2
3130024,남대문시장(자유상가),2026-09-16,False,전통시장,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,6,True,2,True,0,False,0,False,8,2
3130022,숭례문수입상가(남대문시장),2026-09-16,False,전통시장,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,1,True,0,False,0,False,0,False,1,1
3130035,방산종합시장(방산시장),2026-09-16,False,전통시장,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,2,True,3,True,0,False,0,False,5,2
3130046,team204(팀204),2026-09-16,False,전통시장,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,1,True,1,True,0,False,0,False,2,2
3130042,약수시장,2026-09-16,False,전통시장,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,1,True,0,False,0,False,0,False,1,1
3130038,"평화시장(통일상가, 동화상가)",2026-09-16,False,전통시장,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,4,True,3,True,0,False,0,False,7,2
3130036,중부시장(신중부시장),2026-09-16,False,전통시장,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,1,True,1,True,0,False,0,False,2,2
3130034,필동 골목형상점가,2026-09-16,False,전통시장,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,3,True,3,True,0,False,0,False,6,2
3130033,대림상가(청계상가),2026-09-16,False,전통시장,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,5,True,2,True,0,False,0,False,7,2
3130032,인현시장,2026-09-16,False,전통시장,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,6,True,3,True,0,False,0,False,9,2
3130031,청계천공구상가,2026-09-16,False,전통시장,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,8,True,1,True,1,True,0,False,10,3
3130025,삼익패션타운(남대문시장),2026-09-16,False,전통시장,base_50pct_all_periods,source_snapshot_partial,mixed_source_status,5,True,0,False,0,False,0,False,5,1
3130052,서울중앙시장(신중앙시장),2026-09-16,False,전통시장,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,1,True,1,True,1,True,0,False,3,3
3130051,동화동 골목형상점가,2026-09-16,False,전통시장,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,1,True,1,True,0,False,0,False,2,2
3130050,청평화시장,2026-09-16,False,전통시장,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,2,True,1,True,0,False,0,False,3,2
3130049,신당 미래유산 먹거리 골목형상점가,2026-09-16,False,전통시장,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,1,True,1,True,0,False,0,False,2,2
3130055,"황학시장(서울중앙시장, 신중앙시장)",2026-09-16,False,전통시장,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,0,False,0,False,2,True,0,False,2,1
3130054,황학동주방가구거리상점가,2026-09-16,False,전통시장,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,1,True,1,True,4,True,0,False,6,3
3130053,백학시장,2026-09-16,False,전통시장,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,1,True,1,True,2,True,0,False,4,3
3130327,"평화시장(남평화시장, 제일평화시장, 신평화패션타운)",2026-09-16,False,전통시장,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,5,True,2,True,0,False,0,False,7,2
3120035,퇴계로5가,2026-09-16,False,발달상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,1,True,1,True,0,False,0,False,2,2
3120034,중구청(퇴계로4가),2026-09-16,False,발달상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,8,True,4,True,0,False,0,False,12,2
3120039,신당역,2026-09-16,False,발달상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,1,True,1,True,0,False,0,False,2,2
3120038,약수역,2026-09-16,False,발달상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,1,True,0,False,0,False,0,False,1,1
3120037,동대문역사문화공원역,2026-09-16,False,발달상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,5,True,2,True,0,False,0,False,7,2
3120036,장충동족발거리(남소영길),2026-09-16,False,발달상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,3,True,1,True,0,False,0,False,4,2
3120029,을지로2가,2026-09-16,False,발달상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,10,True,5,True,0,False,0,False,15,2
3120033,을지로4가역,2026-09-16,False,발달상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,6,True,2,True,0,False,0,False,8,2
3120032,충무로역,2026-09-16,False,발달상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,10,True,7,True,0,False,0,False,17,2
3120031,을지로3가역,2026-09-16,False,발달상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,12,True,6,True,1,True,0,False,19,3
3120030,중부경찰서(영화인의거리),2026-09-16,False,발달상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,8,True,8,True,0,False,0,False,16,2
3120028,명동(명동거리),2026-09-16,False,발달상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,15,True,6,True,0,False,0,False,21,2
3120027,명동역(명동재미로),2026-09-16,False,발달상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,9,True,5,True,0,False,0,False,14,2
3120026,을지로입구역,2026-09-16,False,발달상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,18,True,6,True,2,True,0,False,26,3
3120025,롯데백화점(시청광장 지하쇼핑센터),2026-09-16,False,발달상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,11,True,5,True,0,False,0,False,16,2
3120024,회현역,2026-09-16,False,발달상권,base_50pct_all_periods,source_snapshot_partial,mixed_source_status,7,True,0,False,0,False,0,False,7,1
3120023,서울시청,2026-09-16,False,발달상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,18,True,5,True,2,True,0,False,25,3
3120022,북창동(시청역_6번),2026-09-16,False,발달상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,12,True,4,True,0,False,0,False,16,2
3120021,시청역_8번,2026-09-16,False,발달상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,10,True,3,True,0,False,0,False,13,2
3120020,시청역_1번,2026-09-16,False,발달상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,9,True,3,True,0,False,0,False,12,2
3120019,경찰청앞교차로,2026-09-16,False,발달상권,base_50pct_all_periods,source_snapshot_partial,mixed_source_status,10,True,3,True,0,False,0,False,13,2
3120018,중림동,2026-09-16,False,발달상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,4,True,3,True,0,False,1,True,8,3
3120043,서울역,2026-09-16,False,발달상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,6,True,1,True,1,True,0,False,8,3
3110591,충정로역 6번,2026-09-16,False,골목상권,base_50pct_all_periods,source_snapshot_partial,mixed_source_status,1,True,1,True,0,False,1,True,3,3
3110052,장충초등학교,2026-09-16,False,골목상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,2,True,0,False,0,False,0,False,2,1
3110051,한양공고앞 교차로,2026-09-16,False,골목상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,3,True,1,True,0,False,0,False,4,2
3110050,약수역 7번,2026-09-16,False,골목상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,1,True,0,False,0,False,0,False,1,1
3110056,신당역 3번,2026-09-16,False,골목상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,0,False,0,False,6,True,0,False,6,1
3110055,황학동벼룩시장,2026-09-16,False,골목상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,0,False,0,False,1,True,0,False,1,1
3110054,청구역 3번,2026-09-16,False,골목상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,1,True,0,False,0,False,0,False,1,1
3110053,청구역 1번,2026-09-16,False,골목상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,1,True,1,True,0,False,0,False,2,2
3110049,장충단 고개,2026-09-16,False,골목상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,2,True,0,False,0,False,0,False,2,1
3110048,장충동주민센터,2026-09-16,False,골목상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,4,True,0,False,0,False,0,False,4,1
3110047,다산성곽길,2026-09-16,False,골목상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,3,True,0,False,0,False,0,False,3,1
3110046,버티고개,2026-09-16,False,골목상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,1,True,0,False,0,False,0,False,1,1
3110045,동대문역사문화공원역 5번,2026-09-16,False,골목상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,3,True,0,False,0,False,0,False,3,1
3110044,관성묘,2026-09-16,False,골목상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,2,True,1,True,0,False,0,False,3,2
3110043,충무초등학교,2026-09-16,False,골목상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,4,True,2,True,0,False,0,False,6,2
3110042,남산골공원옆,2026-09-16,False,골목상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,4,True,3,True,0,False,0,False,7,2
3110041,남산케이블카,2026-09-16,False,골목상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,8,True,2,True,0,False,0,False,10,2
3110040,중구회현체육센터(정화예술대남산캠퍼스),2026-09-16,False,골목상권,base_50pct_all_periods,source_snapshot_partial,mixed_source_status,7,True,0,False,0,False,0,False,7,1
3110039,회현역 1번,2026-09-16,False,골목상권,base_50pct_all_periods,source_snapshot_partial,mixed_source_status,4,True,0,False,0,False,0,False,4,1
3110057,황학코아루아파트,2026-09-16,False,골목상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,0,False,0,False,4,True,0,False,4,1
3110058,성심여자고등학교,2026-09-16,False,골목상권,exploration_25pct_all_periods,source_snapshot_partial,mixed_source_status,1,True,1,True,1,True,0,False,3,3
3001491,이태원 관광특구,2026-09-16,False,관광특구,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,9,True,5,True,2,True,0,False,16,3
3130062,보광시장,2026-09-16,False,전통시장,exploration_25pct_all_periods,source_snapshot_partial,mixed_source_status,0,False,1,True,0,False,0,False,1,1
3130061,이태원시장,2026-09-16,False,전통시장,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,2,True,1,True,1,True,0,False,4,3
3130059,후암시장,2026-09-16,False,전통시장,base_50pct_all_periods,source_snapshot_partial,mixed_source_status,5,True,0,False,2,True,0,False,7,2
3130058,이촌종합시장,2026-09-16,False,전통시장,exploration_25pct_all_periods,source_snapshot_partial,mixed_source_status,0,False,0,False,0,False,0,False,0,0
3130056,용산용문시장,2026-09-16,False,전통시장,exploration_25pct_all_periods,source_snapshot_partial,mixed_source_status,1,True,0,False,1,True,0,False,2,2
3120041,신용산역(용산역),2026-09-16,False,발달상권,base_50pct_all_periods,source_snapshot_partial,mixed_source_status,7,True,2,True,3,True,0,False,12,3
3120040,용산전자상가(용산역),2026-09-16,False,발달상권,base_50pct_all_periods,source_snapshot_partial,mixed_source_status,3,True,2,True,2,True,0,False,7,3
3120042,"숙대입구역(남영역, 남영동)",2026-09-16,False,발달상권,base_50pct_all_periods,source_snapshot_partial,mixed_source_status,1,True,0,False,1,True,0,False,2,2
3120047,한남오거리,2026-09-16,False,발달상권,exploration_25pct_all_periods,source_snapshot_partial,mixed_source_status,5,True,3,True,0,False,0,False,8,2
3120046,이태원(이태원역),2026-09-16,False,발달상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,9,True,5,True,2,True,0,False,16,3
3120045,남영동 먹자골목,2026-09-16,False,발달상권,base_50pct_all_periods,source_snapshot_partial,mixed_source_status,0,False,0,False,1,True,0,False,1,1
3120044,삼각지역,2026-09-16,False,발달상권,base_50pct_all_periods,source_snapshot_partial,mixed_source_status,3,True,0,False,1,True,0,False,4,2
3110099,유엔빌리지길,2026-09-16,False,골목상권,base_50pct_all_periods,source_snapshot_partial,mixed_source_status,2,True,1,True,0,False,0,False,3,2
3110098,서울독일학교,2026-09-16,False,골목상권,exploration_25pct_all_periods,source_snapshot_partial,mixed_source_status,3,True,3,True,0,False,0,False,6,2
3110097,한남초등학교,2026-09-16,False,골목상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,4,True,4,True,0,False,0,False,8,2
3110096,한남힐사이드아파트,2026-09-16,False,골목상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,5,True,1,True,0,False,0,False,6,2
3110095,한강진역 3번,2026-09-16,False,골목상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,9,True,5,True,0,False,0,False,14,2
3110093,우사단길,2026-09-16,False,골목상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,5,True,2,True,0,False,0,False,7,2
3110092,NH농협은행 보광동지점,2026-09-16,False,골목상권,base_50pct_all_periods,source_snapshot_partial,mixed_source_status,1,True,1,True,0,False,0,False,2,2
3110091,리움미술관,2026-09-16,False,골목상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,6,True,2,True,0,False,0,False,8,2
3110090,한국폴리텍대학서울정수캠퍼스,2026-09-16,False,골목상권,exploration_25pct_all_periods,source_snapshot_partial,mixed_source_status,1,True,1,True,0,False,0,False,2,2
3110088,오산고등학교,2026-09-16,False,골목상권,exploration_25pct_all_periods,source_snapshot_partial,mixed_source_status,1,True,1,True,0,False,0,False,2,2
3110087,이태원엔틱가구거리,2026-09-16,False,골목상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,2,True,2,True,0,False,0,False,4,2
3110079,후암동주민센터,2026-09-16,False,골목상권,base_50pct_all_periods,source_snapshot_partial,mixed_source_status,7,True,1,True,2,True,0,False,10,3
3110081,해방촌 남동측,2026-09-16,False,골목상권,exploration_25pct_all_periods,source_snapshot_partial,mixed_source_status,1,True,0,False,1,True,0,False,2,2
3110060,효창공원앞역 6번,2026-09-16,False,골목상권,exploration_25pct_all_periods,source_snapshot_partial,mixed_source_status,3,True,1,True,1,True,0,False,5,3
3110061,효창동주민센터,2026-09-16,False,골목상권,exploration_25pct_all_periods,source_snapshot_partial,mixed_source_status,5,True,1,True,1,True,0,False,7,3
3110062,한강로동땡땡거리(은행나무길),2026-09-16,False,골목상권,exploration_25pct_all_periods,source_snapshot_partial,mixed_source_status,2,True,1,True,1,True,0,False,4,3
3110063,효창공원앞역 5번,2026-09-16,False,골목상권,base_50pct_all_periods,source_snapshot_partial,mixed_source_status,3,True,0,False,1,True,0,False,4,2
3110064,효창공원앞역 2번,2026-09-16,False,골목상권,base_50pct_all_periods,source_snapshot_partial,mixed_source_status,7,True,0,False,2,True,0,False,9,2
3110082,용산구청,2026-09-16,False,골목상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,2,True,2,True,1,True,0,False,5,3
3110084,경리단길북측,2026-09-16,False,골목상권,base_50pct_all_periods,source_snapshot_partial,mixed_source_status,3,True,0,False,2,True,0,False,5,2
3110085,경리단길남측,2026-09-16,False,골목상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,3,True,0,False,2,True,0,False,5,2
3110086,이태원역 북측,2026-09-16,False,골목상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,4,True,2,True,2,True,0,False,8,3
3110065,남정초등학교,2026-09-16,False,골목상권,exploration_25pct_all_periods,source_snapshot_partial,mixed_source_status,1,True,0,False,1,True,0,False,2,2
3110066,서울역 15번,2026-09-16,False,골목상권,base_50pct_all_periods,source_snapshot_partial,mixed_source_status,2,True,1,True,0,False,1,True,4,3
3110067,배문고등학교,2026-09-16,False,골목상권,base_50pct_all_periods,source_snapshot_partial,mixed_source_status,2,True,1,True,2,True,0,False,5,3
3110068,남영역 1번,2026-09-16,False,골목상권,base_50pct_all_periods,source_snapshot_partial,mixed_source_status,4,True,0,False,2,True,0,False,6,2
3110069,숙대입구,2026-09-16,False,골목상권,base_50pct_all_periods,source_snapshot_partial,mixed_source_status,4,True,0,False,1,True,0,False,5,2
3110071,한강미주맨션아파트,2026-09-16,False,골목상권,exploration_25pct_all_periods,source_snapshot_partial,mixed_source_status,1,True,0,False,0,False,0,False,1,1
3110072,열정도,2026-09-16,False,골목상권,base_50pct_all_periods,source_snapshot_partial,mixed_source_status,1,True,0,False,2,True,0,False,3,2
3110073,삼각지역 3번,2026-09-16,False,골목상권,base_50pct_all_periods,source_snapshot_partial,mixed_source_status,3,True,0,False,0,False,0,False,3,1
3110074,서울역 12번,2026-09-16,False,골목상권,base_50pct_all_periods,source_snapshot_partial,mixed_source_status,3,True,1,True,2,True,0,False,6,3
3110075,숙대입구역 1번,2026-09-16,False,골목상권,base_50pct_all_periods,source_snapshot_partial,mixed_source_status,3,True,0,False,3,True,0,False,6,2
3110076,삼각지역 14번,2026-09-16,False,골목상권,base_50pct_all_periods,source_snapshot_partial,mixed_source_status,1,True,0,False,0,False,0,False,1,1
3110077,삼광초등학교,2026-09-16,False,골목상권,exploration_25pct_all_periods,source_snapshot_partial,mixed_source_status,3,True,0,False,2,True,0,False,5,2
