quarter,area_code,purpose,area_name,area_type_name,primary_admin_name,primary_district_name,ratio_08,ratio_14,ratio_19,minimum_period_ratio,mean_period_ratio,access_tier,purpose_store_count,purpose_sales_amount,purpose_time_fit_amount,purpose_store_share,purpose_sales_share,purpose_time_fit_share,store_count_percentile,store_share_percentile,sales_amount_percentile,sales_share_percentile,time_fit_percentile,purpose_supply_score,current_sales_signal,lagged_sales_signal,path_v0_score,purpose_rank,source_year,source_dataset,mapping_method,purpose_industry_scope,historical_2025_use_allowed
20254,3110261,공부,사가정역 4번,골목상권,면목7동,중랑구,1.0,0.9910179640718564,0.997005988023952,0.9910179640718564,0.996007984031936,core_80pct_all_periods,15.0,103588892.0,46752252.0,0.1666666666666666,0.073506059870261,0.451324954803069,68.76590330788804,83.96946564885496,66.15776081424937,80.02544529262087,69.46564885496184,74.08715012722647,70.45165394402036,67.4936386768448,72.10909669211196,193.0,2025,서울시 상권분석서비스(점포-상권),상권코드 직접 결합,독서실·서적·문구·학원 업종,True
20254,3110262,공부,상봉역 3번,골목상권,상봉2동,중랑구,1.0,1.0,1.0,1.0,1.0,core_80pct_all_periods,10.0,0.0,0.0,0.0423728813559322,0.0,0.0,55.534351145038165,28.880407124681938,24.61832061068702,24.61832061068702,25.19083969465649,46.20547073791348,24.76145038167939,24.236641221374047,39.61482188295165,488.0,2025,서울시 상권분석서비스(점포-상권),상권코드 직접 결합,독서실·서적·문구·학원 업종,True
20254,3110263,공부,면목역 1번,골목상권,면목본동,중랑구,1.0,1.0,1.0,1.0,1.0,core_80pct_all_periods,5.0,0.0,0.0,0.0515463917525773,0.0,0.0,33.778625954198475,35.24173027989822,24.61832061068702,24.61832061068702,25.19083969465649,34.29071246819339,24.76145038167939,24.236641221374047,31.274491094147585,566.0,2025,서울시 상권분석서비스(점포-상권),상권코드 직접 결합,독서실·서적·문구·학원 업종,True
20254,3110264,공부,면목역 2번,골목상권,면목본동,중랑구,1.0,0.997005988023952,1.0,0.997005988023952,0.999001996007984,core_80pct_all_periods,10.0,0.0,0.0,0.048780487804878,0.0,0.0,55.534351145038165,32.95165394402035,24.61832061068702,24.61832061068702,25.19083969465649,47.63040712468192,24.76145038167939,24.236641221374047,40.61227735368957,479.0,2025,서울시 상권분석서비스(점포-상권),상권코드 직접 결합,독서실·서적·문구·학원 업종,True
20254,3110265,공부,망우역 1번,골목상권,상봉1동,중랑구,1.0,1.0,1.0,1.0,1.0,core_80pct_all_periods,5.0,0.0,0.0,0.0485436893203883,0.0,0.0,33.778625954198475,32.82442748091603,24.61832061068702,24.61832061068702,25.19083969465649,33.44465648854962,24.76145038167939,24.236641221374047,30.682251908396942,572.0,2025,서울시 상권분석서비스(점포-상권),상권코드 직접 결합,독서실·서적·문구·학원 업종,True
20254,3110266,공부,면목동우체국,골목상권,면목3·8동,중랑구,1.0,0.9910179640718564,0.997005988023952,0.9910179640718564,0.996007984031936,core_80pct_all_periods,16.0,98339473.0,65393433.0,0.1538461538461538,0.0718001514068435,0.6649764433860653,71.18320610687023,80.6615776081425,65.64885496183206,79.64376590330788,88.54961832061069,74.50063613231552,74.87277353689568,73.88676844783714,74.316475826972,168.0,2025,서울시 상권분석서비스(점포-상권),상권코드 직접 결합,독서실·서적·문구·학원 업종,True
20254,3110267,공부,망우역 2번,골목상권,상봉1동,중랑구,1.0,0.9850299401197604,0.994011976047904,0.9850299401197604,0.9930139720558884,core_80pct_all_periods,41.0,618224488.0,270184206.0,0.2847222222222222,0.2648243903153199,0.4370325201353072,91.85750636132316,94.91094147582696,83.46055979643766,92.23918575063614,67.8117048346056,92.92620865139948,81.74300254452928,81.23409669211196,89.41857506361322,31.0,2025,서울시 상권분석서비스(점포-상권),상권코드 직접 결합,독서실·서적·문구·학원 업종,True
20254,3110268,공부,망우3동주민센터,골목상권,망우3동,중랑구,0.937125748502994,0.8473053892215568,0.8023952095808383,0.8023952095808383,0.8622754491017964,core_80pct_all_periods,3.0,0.0,0.0,0.0697674418604651,0.0,0.0,23.346055979643765,46.81933842239186,24.61832061068702,24.61832061068702,25.19083969465649,31.561704834605596,24.76145038167939,24.236641221374047,29.364185750636132,583.0,2025,서울시 상권분석서비스(점포-상권),상권코드 직접 결합,독서실·서적·문구·학원 업종,True
20254,3110269,공부,용마문화복지센터,골목상권,면목3·8동,중랑구,0.8682634730538922,0.7425149700598802,0.7365269461077845,0.7365269461077845,0.7824351297405189,base_50pct_all_periods,6.0,0.0,0.0,0.109090909090909,0.0,0.0,39.24936386768448,67.43002544529261,24.61832061068702,24.61832061068702,25.19083969465649,49.11259541984733,24.76145038167939,24.236641221374047,41.64980916030534,471.0,2025,서울시 상권분석서비스(점포-상권),상권코드 직접 결합,독서실·서적·문구·학원 업종,True
20254,3110270,공부,혜원여고,골목상권,망우3동,중랑구,0.8862275449101796,0.7784431137724551,0.7485029940119761,0.7485029940119761,0.8043912175648703,base_50pct_all_periods,4.0,0.0,0.0,0.0930232558139534,0.0,0.0,28.498727735368956,60.75063613231551,24.61832061068702,24.61832061068702,25.19083969465649,39.786895674300254,24.76145038167939,24.236641221374047,35.12181933842239,536.0,2025,서울시 상권분석서비스(점포-상권),상권코드 직접 결합,독서실·서적·문구·학원 업종,True
20254,3110271,공부,신내역 1번,골목상권,신내1동,중랑구,0.8952095808383234,0.8053892215568862,0.8502994011976048,0.8053892215568862,0.8502994011976049,core_80pct_all_periods,0.0,0.0,0.0,0.0,0.0,0.0,4.134860050890586,4.134860050890586,24.61832061068702,24.61832061068702,25.19083969465649,4.134860050890586,24.76145038167939,24.236641221374047,10.165394402035624,723.0,2025,서울시 상권분석서비스(점포-상권),상권코드 직접 결합,독서실·서적·문구·학원 업종,True
20254,3110272,공부,신내1동주민센터,골목상권,신내1동,중랑구,0.6976047904191617,0.655688622754491,0.6646706586826348,0.655688622754491,0.6726546906187624,base_50pct_all_periods,54.0,1200031174.0,681407826.0,0.1901408450704225,0.0992710673525907,0.5678251038501771,94.14758269720102,87.78625954198473,90.0763358778626,83.33333333333334,80.78880407124683,91.92111959287531,86.06870229007633,84.82824427480917,89.79325699745546,26.0,2025,서울시 상권분석서비스(점포-상권),상권코드 직접 결합,독서실·서적·문구·학원 업종,True
20254,3110273,공부,장스여성병원,골목상권,신내1동,중랑구,0.7395209580838323,0.6526946107784432,0.592814371257485,0.592814371257485,0.6616766467065869,base_50pct_all_periods,2.0,0.0,0.0,0.0253164556962025,0.0,0.0,18.25699745547074,19.083969465648856,24.61832061068702,24.61832061068702,25.19083969465649,18.54643765903308,24.76145038167939,24.236641221374047,20.25349872773537,668.0,2025,서울시 상권분석서비스(점포-상권),상권코드 직접 결합,독서실·서적·문구·학원 업종,True
20254,3110274,공부,서일대학교,골목상권,면목3·8동,중랑구,0.8862275449101796,0.7784431137724551,0.7664670658682635,0.7664670658682635,0.810379241516966,base_50pct_all_periods,28.0,528318492.0,310448501.0,0.1505376344086021,0.1016362948443286,0.5876161930746879,85.55979643765903,79.77099236641222,82.06106870229007,83.46055979643766,82.56997455470739,83.53371501272264,82.53816793893131,81.26590330788804,82.85337150127225,75.0,2025,서울시 상권분석서비스(점포-상권),상권코드 직접 결합,독서실·서적·문구·학원 업종,True
20254,3110275,공부,하나은행 망우동지점,골목상권,망우본동,중랑구,0.7425149700598802,0.6766467065868264,0.6047904191616766,0.6047904191616766,0.6746506986027944,base_50pct_all_periods,2.0,0.0,0.0,0.027027027027027,0.0,0.0,18.25699745547074,20.0381679389313,24.61832061068702,24.61832061068702,25.19083969465649,18.880407124681938,24.76145038167939,24.236641221374047,20.487277353689567,664.0,2025,서울시 상권분석서비스(점포-상권),상권코드 직접 결합,독서실·서적·문구·학원 업종,True
20254,3110276,공부,신내IC북측,골목상권,신내1동,중랑구,0.655688622754491,0.6077844311377245,0.6526946107784432,0.6077844311377245,0.6387225548902196,base_50pct_all_periods,0.0,0.0,0.0,0.0,0.0,0.0,4.134860050890586,4.134860050890586,24.61832061068702,24.61832061068702,25.19083969465649,4.134860050890586,24.76145038167939,24.236641221374047,10.165394402035624,723.0,2025,서울시 상권분석서비스(점포-상권),상권코드 직접 결합,독서실·서적·문구·학원 업종,True
20254,3110277,공부,러스크서울병원,골목상권,망우본동,중랑구,0.6077844311377245,0.562874251497006,0.4940119760479042,0.4940119760479042,0.5548902195608783,exploration_25pct_all_periods,6.0,46018155.0,35436698.0,0.0535714285714285,0.0188357412158609,0.7700590777705016,39.24936386768448,37.150127226463106,59.541984732824424,66.53944020356234,94.0203562340967,38.514631043257,69.91094147582697,69.81552162849873,47.90489821882952,420.0,2025,서울시 상권분석서비스(점포-상권),상권코드 직접 결합,독서실·서적·문구·학원 업종,True
20254,3110278,공부,망우본동주민센터,골목상권,망우본동,중랑구,0.6107784431137725,0.5269461077844312,0.4850299401197604,0.4850299401197604,0.5409181636726547,exploration_25pct_all_periods,13.0,113560668.0,20990518.0,0.0714285714285714,0.0176375112168304,0.1848396841061202,63.99491094147582,48.2824427480916,66.66666666666666,66.15776081424937,51.526717557251914,58.49554707379134,62.75445292620865,69.08396946564885,61.672073791348595,300.0,2025,서울시 상권분석서비스(점포-상권),상권코드 직접 결합,독서실·서적·문구·학원 업종,True
20254,3110279,공부,신내역 2번,골목상권,신내1동,중랑구,0.6586826347305389,0.6287425149700598,0.6676646706586826,0.6287425149700598,0.6516966067864272,base_50pct_all_periods,5.0,0.0,0.0,0.0833333333333333,0.0,0.0,33.778625954198475,55.78880407124682,24.61832061068702,24.61832061068702,25.19083969465649,41.4821882951654,24.76145038167939,24.236641221374047,36.30852417302799,523.0,2025,서울시 상권분석서비스(점포-상권),상권코드 직접 결합,독서실·서적·문구·학원 업종,True
20254,3110280,공부,북정마을,골목상권,성북동,성북구,0.4640718562874251,0.3712574850299401,0.374251497005988,0.3712574850299401,0.4031936127744511,exploration_25pct_all_periods,1.0,0.0,0.0,0.0588235294117647,0.0,0.0,12.02290076335878,41.157760814249365,24.61832061068702,24.61832061068702,25.19083969465649,22.220101781170484,24.76145038167939,24.236641221374047,22.825063613231553,639.0,2025,서울시 상권분석서비스(점포-상권),상권코드 직접 결합,독서실·서적·문구·학원 업종,True
20254,3110283,공부,성북초등학교앞,골목상권,성북동,성북구,0.6467065868263473,0.5449101796407185,0.6107784431137725,0.5449101796407185,0.6007984031936128,base_50pct_all_periods,1.0,0.0,0.0,0.0217391304347826,0.0,0.0,12.02290076335878,16.730279898218832,24.61832061068702,24.61832061068702,25.19083969465649,13.670483460559796,24.76145038167939,24.236641221374047,16.84033078880407,696.0,2025,서울시 상권분석서비스(점포-상권),상권코드 직접 결합,독서실·서적·문구·학원 업종,True
20254,3110285,공부,홍대부중,골목상권,성북동,성북구,0.7724550898203593,0.7365269461077845,0.7634730538922155,0.7365269461077845,0.7574850299401197,base_50pct_all_periods,9.0,315271592.0,276957336.0,0.140625,0.2346016971184275,0.8784722221341148,51.78117048346056,77.2264631043257,77.735368956743,91.34860050890585,96.81933842239184,60.68702290076336,85.90966921119593,86.70483460559797,68.49236641221374,224.0,2025,서울시 상권분석서비스(점포-상권),상권코드 직접 결합,독서실·서적·문구·학원 업종,True
20254,3110286,공부,한성대입구역 5번,골목상권,성북동,성북구,0.8233532934131736,0.7694610778443114,0.8203592814371258,0.7694610778443114,0.8043912175648703,base_50pct_all_periods,6.0,44644720.0,10431691.0,0.0594059405940594,0.013832516164996,0.2336601282301692,39.24936386768448,41.475826972010175,59.4147582697201,63.99491094147582,53.81679389312977,40.028625954198475,59.16030534351145,59.35114503816794,45.82538167938931,440.0,2025,서울시 상권분석서비스(점포-상권),상권코드 직접 결합,독서실·서적·문구·학원 업종,True
20254,3110288,공부,동구여중,골목상권,성북동,성북구,0.8233532934131736,0.7694610778443114,0.8203592814371258,0.7694610778443114,0.8043912175648703,base_50pct_all_periods,6.0,0.0,0.0,0.075,0.0,0.0,39.24936386768448,50.76335877862596,24.61832061068702,24.61832061068702,25.19083969465649,43.279262086513995,24.76145038167939,24.236641221374047,37.56647582697201,506.0,2025,서울시 상권분석서비스(점포-상권),상권코드 직접 결합,독서실·서적·문구·학원 업종,True
20254,3110291,공부,한성대입구역 3번,골목상권,삼선동,성북구,0.8353293413173652,0.7784431137724551,0.8293413173652695,0.7784431137724551,0.81437125748503,base_50pct_all_periods,19.0,991710215.0,454228689.0,0.1180124223602484,0.1931760641335012,0.4580256229386525,76.0178117048346,70.99236641221374,88.42239185750637,89.82188295165395,69.8473282442748,74.2589058524173,84.12849872773538,85.94147582697201,77.7636768447837,124.0,2025,서울시 상권분석서비스(점포-상권),상권코드 직접 결합,독서실·서적·문구·학원 업종,True
20254,3110293,공부,삼선중학교,골목상권,성북동,성북구,0.8233532934131736,0.7694610778443114,0.8203592814371258,0.7694610778443114,0.8043912175648703,base_50pct_all_periods,35.0,1357966837.0,565371760.0,0.2536231884057971,0.3810357828875191,0.4163369418129612,89.56743002544529,92.87531806615776,90.5852417302799,94.529262086514,64.75826972010178,90.72519083969463,85.1145038167939,86.06870229007632,89.32824427480915,33.0,2025,서울시 상권분석서비스(점포-상권),상권코드 직접 결합,독서실·서적·문구·학원 업종,True
20254,3110295,공부,정릉우체국,골목상권,정릉2동,성북구,0.3802395209580838,0.3143712574850299,0.3203592814371258,0.3143712574850299,0.3383233532934131,exploration_25pct_all_periods,19.0,304547065.0,27706940.0,0.1862745098039215,0.1153268933708406,0.0909775308456839,76.0178117048346,87.27735368956743,77.48091603053436,84.0966921119593,50.76335877862596,79.95865139949109,72.45547073791349,71.53307888040712,77.4309796437659,128.0,2025,서울시 상권분석서비스(점포-상권),상권코드 직접 결합,독서실·서적·문구·학원 업종,True
20254,3110296,공부,성신여대입구역 4번,골목상권,동선동,성북구,0.7604790419161677,0.7155688622754491,0.7514970059880239,0.7155688622754491,0.7425149700598803,base_50pct_all_periods,39.0,998895232.0,524833523.0,0.3644859813084112,0.2998473818770523,0.525413983555785,91.15776081424936,97.32824427480917,88.67684478371501,93.38422391857506,76.84478371501272,93.3174300254453,86.89567430025446,86.19592875318065,91.18097964376592,20.0,2025,서울시 상권분석서비스(점포-상권),상권코드 직접 결합,독서실·서적·문구·학원 업종,True
20254,3110297,공부,경동고등학교,골목상권,삼선동,성북구,0.907185628742515,0.8922155688622755,0.9221556886227544,0.8922155688622755,0.907185628742515,core_80pct_all_periods,14.0,447309117.0,87457887.0,0.0972222222222222,0.173371007078828,0.1955200188776836,66.41221374045801,63.231552162849866,80.53435114503816,88.67684478371501,52.16284987277354,65.29898218829516,75.47709923664122,75.39758269720102,68.32856234096691,230.0,2025,서울시 상권분석서비스(점포-상권),상권코드 직접 결합,독서실·서적·문구·학원 업종,True
20254,3110298,공부,솔숲어린이공원,골목상권,정릉1동,성북구,0.3802395209580838,0.3143712574850299,0.3413173652694611,0.3143712574850299,0.3453093812375249,exploration_25pct_all_periods,15.0,47320973.0,30225590.0,0.5,1.0,0.6387355982726729,68.76590330788804,99.42748091603052,59.796437659033074,99.80916030534353,86.51399491094148,79.49745547073792,76.47900763358778,75.84287531806616,78.4010814249364,117.0,2025,서울시 상권분석서비스(점포-상권),상권코드 직접 결합,독서실·서적·문구·학원 업종,True
20254,3110299,공부,정릉역 1번,골목상권,정릉1동,성북구,0.6946107784431138,0.6526946107784432,0.6916167664670658,0.6526946107784432,0.6796407185628742,base_50pct_all_periods,23.0,1857911625.0,724811313.0,0.1299435028248587,0.2343028516460713,0.3901215231375712,80.40712468193384,74.93638676844783,91.98473282442748,91.22137404580153,62.46819338422392,78.49236641221374,84.4147582697201,86.73664122137404,80.96564885496183,92.0,2025,서울시 상권분석서비스(점포-상권),상권코드 직접 결합,독서실·서적·문구·학원 업종,True
20254,3110300,공부,삼선동주민센터,골목상권,안암동,성북구,0.907185628742515,0.8922155688622755,0.9221556886227544,0.8922155688622755,0.907185628742515,core_80pct_all_periods,16.0,53592235.0,53098380.0,0.0963855421686747,0.0156837014190589,0.9907849523349792,71.18320610687023,62.72264631043257,60.05089058524173,65.01272264631042,98.21882951653944,68.22201017811705,70.83333333333334,65.76017811704835,67.48346055979644,238.0,2025,서울시 상권분석서비스(점포-상권),상권코드 직접 결합,독서실·서적·문구·학원 업종,True
20254,3110301,공부,성신여대입구역 7번,골목상권,동선동,성북구,0.7604790419161677,0.7155688622754491,0.7514970059880239,0.7155688622754491,0.7425149700598803,base_50pct_all_periods,7.0,138063750.0,78077507.0,0.0864197530864197,0.0724317958271819,0.565517791599895,43.765903307888046,57.12468193384224,69.72010178117048,79.89821882951654,80.53435114503816,48.44147582697201,74.96819338422392,68.03435114503816,54.31933842239185,361.0,2025,서울시 상권분석서비스(점포-상권),상권코드 직접 결합,독서실·서적·문구·학원 업종,True
20254,3110302,공부,보문역 8번,골목상권,보문동,성북구,0.907185628742515,0.9161676646706588,0.94311377245509,0.907185628742515,0.9221556886227544,core_80pct_all_periods,8.0,423936044.0,168631786.0,0.1,0.2399768981955373,0.3977764768687609,47.837150127226465,64.56743002544529,80.27989821882952,91.47582697201018,63.104325699745544,53.69274809160305,78.78498727735368,76.04961832061068,60.39980916030533,314.0,2025,서울시 상권분석서비스(점포-상권),상권코드 직접 결합,독서실·서적·문구·학원 업종,True
20254,3110303,공부,성신여대입구역 1번,골목상권,동선동,성북구,0.7604790419161677,0.7155688622754491,0.7514970059880239,0.7155688622754491,0.7425149700598803,base_50pct_all_periods,15.0,0.0,0.0,0.15625,0.0,0.0,68.76590330788804,81.1704834605598,24.61832061068702,24.61832061068702,25.19083969465649,73.10750636132315,24.76145038167939,24.236641221374047,58.44624681933841,325.0,2025,서울시 상권분석서비스(점포-상권),상권코드 직접 결합,독서실·서적·문구·학원 업종,True
20254,3110304,공부,보문역 4번,골목상권,보문동,성북구,0.9131736526946108,0.9011976047904192,0.9221556886227544,0.9011976047904192,0.9121756487025948,core_80pct_all_periods,8.0,152811412.0,77296697.0,0.0952380952380952,0.0637407581994698,0.5058306574642475,47.837150127226465,62.086513994910945,71.11959287531806,77.48091603053436,74.42748091603053,52.82442748091603,73.53689567430025,77.44910941475827,60.21183206106869,316.0,2025,서울시 상권분석서비스(점포-상권),상권코드 직접 결합,독서실·서적·문구·학원 업종,True
20254,3110305,공부,보문역 5번,골목상권,안암동,성북구,0.9161676646706588,0.9191616766467066,0.940119760479042,0.9161676646706588,0.9251497005988024,core_80pct_all_periods,10.0,113083979.0,75217591.0,0.081967213114754,0.0338740333578682,0.6651480754846802,55.534351145038165,54.58015267175572,66.41221374045801,70.10178117048346,88.67684478371501,55.20038167938931,72.90076335877862,72.90076335877862,60.5104961832061,312.0,2025,서울시 상권분석서비스(점포-상권),상권코드 직접 결합,독서실·서적·문구·학원 업종,True
20254,3110306,공부,미아초등학교,골목상권,길음1동,성북구,0.6976047904191617,0.6526946107784432,0.6916167664670658,0.6526946107784432,0.6806387225548902,base_50pct_all_periods,33.0,280518988.0,174152121.0,0.4074074074074074,0.4928407065713266,0.6208211509732097,88.67684478371501,98.21882951653944,77.2264631043257,96.0559796437659,84.86005089058524,92.01653944020356,83.84223918575063,81.90203562340967,88.9821882951654,37.0,2025,서울시 상권분석서비스(점포-상권),상권코드 직접 결합,독서실·서적·문구·학원 업종,True
20254,3110307,공부,길음역 7번,골목상권,길음1동,성북구,0.6976047904191617,0.6526946107784432,0.6916167664670658,0.6526946107784432,0.6806387225548902,base_50pct_all_periods,14.0,59698115.0,12524080.0,0.1228070175438596,0.1200423744060032,0.2097902086188148,66.41221374045801,72.7735368956743,61.45038167938931,84.7328244274809,53.05343511450382,68.63867684478372,65.17175572519083,68.00254452926208,68.44783715012723,226.0,2025,서울시 상권분석서비스(점포-상권),상권코드 직접 결합,독서실·서적·문구·학원 업종,True
20254,3110308,공부,길음역 8번,골목상권,길음2동,성북구,0.6976047904191617,0.6646706586826348,0.6916167664670658,0.6646706586826348,0.6846307385229542,base_50pct_all_periods,45.0,1827026482.0,718810915.0,0.3879310344827586,0.4946443274101343,0.393432127055507,93.12977099236642,97.9643765903308,91.73027989821882,96.18320610687024,62.72264631043257,94.82188295165396,85.59160305343512,85.46437659033079,92.014631043257,14.0,2025,서울시 상권분석서비스(점포-상권),상권코드 직접 결합,독서실·서적·문구·학원 업종,True
20254,3110309,공부,대광초등학교,골목상권,안암동,성북구,0.9880239520958084,0.994011976047904,1.0,0.9880239520958084,0.9940119760479044,core_80pct_all_periods,6.0,0.0,0.0,0.0909090909090909,0.0,0.0,39.24936386768448,59.541984732824424,24.61832061068702,24.61832061068702,25.19083969465649,46.35178117048346,24.76145038167939,24.236641221374047,39.717239185750635,487.0,2025,서울시 상권분석서비스(점포-상권),상권코드 직접 결합,독서실·서적·문구·학원 업종,True
20254,3110310,공부,길음역 10번,골목상권,길음2동,성북구,0.6976047904191617,0.6646706586826348,0.6916167664670658,0.6646706586826348,0.6846307385229542,base_50pct_all_periods,1.0,0.0,0.0,0.1666666666666666,0.0,0.0,12.02290076335878,83.96946564885496,24.61832061068702,24.61832061068702,25.19083969465649,37.20419847328244,24.76145038167939,24.236641221374047,33.31393129770992,545.0,2025,서울시 상권분석서비스(점포-상권),상권코드 직접 결합,독서실·서적·문구·학원 업종,True
20254,3110311,공부,종암아이파크2차후문,골목상권,종암동,성북구,0.6826347305389222,0.6586826347305389,0.6437125748502994,0.6437125748502994,0.6616766467065868,base_50pct_all_periods,3.0,0.0,0.0,0.4285714285714285,0.0,0.0,23.346055979643765,98.72773536895674,24.61832061068702,24.61832061068702,25.19083969465649,49.729643765903305,24.76145038167939,24.236641221374047,42.08174300254453,468.0,2025,서울시 상권분석서비스(점포-상권),상권코드 직접 결합,독서실·서적·문구·학원 업종,True
20254,3110312,공부,안암역 2번,골목상권,안암동,성북구,0.8892215568862275,0.8802395209580839,0.9041916167664672,0.8802395209580839,0.8912175648702595,core_80pct_all_periods,10.0,0.0,0.0,0.0826446280991735,0.0,0.0,55.534351145038165,55.089058524173026,24.61832061068702,24.61832061068702,25.19083969465649,55.37849872773536,24.76145038167939,24.236641221374047,46.03594147582697,438.0,2025,서울시 상권분석서비스(점포-상권),상권코드 직접 결합,독서실·서적·문구·학원 업종,True
20254,3110313,공부,안암역 3번,골목상권,안암동,성북구,0.9131736526946108,0.9251497005988024,0.937125748502994,0.9131736526946108,0.9251497005988024,core_80pct_all_periods,13.0,53660043.0,23131126.0,0.0607476635514018,0.0045783484967626,0.4310679736130662,63.99491094147582,42.23918575063613,60.17811704834606,56.234096692111954,66.92111959287533,56.38040712468193,60.87786259541985,56.456743002544535,56.40330788804071,342.0,2025,서울시 상권분석서비스(점포-상권),상권코드 직접 결합,독서실·서적·문구·학원 업종,True
20254,3110314,공부,종암경찰서,골목상권,종암동,성북구,0.7544910179640718,0.7455089820359282,0.7245508982035929,0.7245508982035929,0.7415169660678643,base_50pct_all_periods,38.0,704203223.0,353556149.0,0.2099447513812154,0.0925562478100614,0.502065508155165,90.83969465648856,89.82188295165395,85.24173027989822,82.1882951653944,74.30025445292621,90.48346055979644,81.74300254452926,81.99745547073792,87.93765903307889,40.0,2025,서울시 상권분석서비스(점포-상권),상권코드 직접 결합,독서실·서적·문구·학원 업종,True
20254,3110315,공부,종암아이파크2차,골목상권,종암동,성북구,0.7844311377245509,0.7784431137724551,0.7724550898203593,0.7724550898203593,0.7784431137724551,base_50pct_all_periods,20.0,456500797.0,185787915.0,0.1801801801801801,0.1975396115224977,0.4069826738988147,77.54452926208651,86.38676844783714,81.04325699745547,89.94910941475827,63.61323155216285,80.63931297709924,78.91221374045801,80.62977099236642,80.63645038167938,96.0,2025,서울시 상권분석서비스(점포-상권),상권코드 직접 결합,독서실·서적·문구·학원 업종,True
20254,3110316,공부,숭곡초등학교,골목상권,월곡1동,성북구,0.7544910179640718,0.7455089820359282,0.7455089820359282,0.7455089820359282,0.7485029940119761,base_50pct_all_periods,25.0,181786327.0,52424593.0,0.1024590163934426,0.0332683010828026,0.2883857871224825,82.3791348600509,65.39440203562341,72.51908396946564,69.72010178117048,54.961832061068705,76.43447837150127,67.43002544529261,69.0203562340967,74.2102417302799,170.0,2025,서울시 상권분석서비스(점포-상권),상권코드 직접 결합,독서실·서적·문구·학원 업종,True
20254,3110317,공부,종암중학교,골목상권,종암동,성북구,0.8652694610778443,0.8682634730538922,0.8682634730538922,0.8652694610778443,0.8672654690618762,core_80pct_all_periods,12.0,25613846.0,16246460.0,0.1666666666666666,0.0091211077713596,0.6342842851479625,61.38676844783715,83.96946564885496,55.597964376590326,60.43256997455471,85.6234096692112,69.29071246819338,64.31297709923663,70.99236641221376,69.80120865139949,212.0,2025,서울시 상권분석서비스(점포-상권),상권코드 직접 결합,독서실·서적·문구·학원 업종,True
20254,3110318,공부,KT월곡지사,골목상권,월곡1동,성북구,0.8473053892215568,0.811377245508982,0.8413173652694611,0.811377245508982,0.8333333333333334,core_80pct_all_periods,5.0,0.0,0.0,0.0925925925925925,0.0,0.0,33.778625954198475,60.49618320610687,24.61832061068702,24.61832061068702,25.19083969465649,43.12977099236642,24.76145038167939,24.236641221374047,37.461832061068705,507.0,2025,서울시 상권분석서비스(점포-상권),상권코드 직접 결합,독서실·서적·문구·학원 업종,True
20254,3110319,공부,종암동주민센터,골목상권,종암동,성북구,0.7994011976047904,0.7994011976047904,0.7784431137724551,0.7784431137724551,0.7924151696606786,base_50pct_all_periods,17.0,746133298.0,146905739.0,0.10828025477707,0.1290761775648997,0.1968894021936546,72.90076335877863,67.30279898218829,86.38676844783714,85.36895674300254,52.41730279898219,70.94147582697201,77.63994910941474,80.94783715012724,73.94338422391857,174.0,2025,서울시 상권분석서비스(점포-상권),상권코드 직접 결합,독서실·서적·문구·학원 업종,True
20254,3110320,공부,KB국민은행 종암동지점,골목상권,종암동,성북구,0.8562874251497006,0.8413173652694611,0.8622754491017964,0.8413173652694611,0.8532934131736528,core_80pct_all_periods,0.0,0.0,0.0,0.0,0.0,0.0,4.134860050890586,4.134860050890586,24.61832061068702,24.61832061068702,25.19083969465649,4.134860050890586,24.76145038167939,24.236641221374047,10.165394402035624,723.0,2025,서울시 상권분석서비스(점포-상권),상권코드 직접 결합,독서실·서적·문구·학원 업종,True
