area_code,area_name,primary_district_name,minimum_period_ratio,access_tier,study_stay_current_score,study_stay_current_rank,study_public_inside_count,study_public_nearby_only_count,study_cafe_inside_count,movement_inflow_commute,movement_inflow_hospital,movement_inflow_other,movement_inflow_return_home,movement_inflow_school,movement_inflow_shopping,movement_inflow_tourism,movement_inflow_total,movement_school_share,movement_nonroutine_share,movement_commute_return_share,integration_segment,study_score_q75,movement_school_share_q75,movement_context_usage
3110004,대신고등학교,종로구,0.5748502994011976,base_50pct_all_periods,55.826829303689074,138,0,4,1.0,45799.21402868531,2461.856818757231,150070.00936663014,104753.19091714374,6316.6947466418405,0.0,0.0,309400.9658778583,0.020415885673529127,0.505449954461385,0.4865931963679208,feature_rich_validation_needed,50.85121336796989,0.02302566559847529,destination-context-proxy-only
3110589,애오개역 3번,마포구,0.5359281437125748,base_50pct_all_periods,55.78850898325255,139,0,1,1.0,39986.44345807979,0.0,117948.04350365787,132078.82259857893,2474.6407017067118,0.0,0.0,292487.9502620233,0.008460658633936276,0.41171844548633457,0.5882815545136655,feature_rich_validation_needed,50.85121336796989,0.02302566559847529,destination-context-proxy-only
3120034,중구청(퇴계로4가),중구,0.9520958083832336,core_80pct_all_periods,55.70638561529051,140,1,3,0.0,63090.79752146121,0.0,162734.38086248474,20378.489069054165,2055.095287174326,0.0,3562.531648615764,251821.2943887902,0.008160927343981631,0.6685376159585376,0.3314623840414625,feature_rich_validation_needed,50.85121336796989,0.02302566559847529,destination-context-proxy-only
3110127,성수1가1동주민센터,성동구,0.8952095808383234,core_80pct_all_periods,55.46522910307631,141,1,2,0.0,75364.63610761579,0.0,160951.07920826346,92062.17962786683,8370.172696269334,0.0,0.0,336748.06764001545,0.024855889314907873,0.5028128389604826,0.4971871610395173,study_ready_signal,50.85121336796989,0.02302566559847529,destination-context-proxy-only
3110142,화양사거리,광진구,0.9520958083832336,core_80pct_all_periods,55.35791441166881,142,1,2,0.0,28134.643202176278,4257.189480130919,158547.15597933801,73991.89645100858,24758.86376345137,0.0,0.0,289689.7488761051,0.08546682738863594,0.6327666769499184,0.35253763741865257,study_ready_signal,50.85121336796989,0.02302566559847529,destination-context-proxy-only
3110255,상봉역 4번,중랑구,1.0,core_80pct_all_periods,55.35716250601747,143,1,0,1.0,32455.5002074084,0.0,192467.57694476133,95260.977970246,656.6573929151104,0.0,0.0,320840.7125153308,0.0020466772678786305,0.6019318210074364,0.39806817899256375,feature_rich_validation_needed,50.85121336796989,0.02302566559847529,destination-context-proxy-only
3120065,회기역,동대문구,0.997005988023952,core_80pct_all_periods,55.330788804071254,144,0,0,1.0,16027.594448482221,6.84388921929793,88015.51928630541,111423.12648248023,3504.2576633918616,6.140607493250799e-06,0.0,218977.34177601963,0.016002832233556755,0.41794176606321226,0.5820269800394465,feature_rich_validation_needed,50.85121336796989,0.02302566559847529,destination-context-proxy-only
3110304,보문역 4번,성북구,0.9011976047904192,core_80pct_all_periods,55.30946506835399,145,0,1,1.0,30019.140938221713,7241.629857430168,107166.45953196324,91860.79610826269,13025.486346418353,0.0,0.0,249313.51278229614,0.052245408606441564,0.48209158234970917,0.48886213862347516,study_ready_signal,50.85121336796989,0.02302566559847529,destination-context-proxy-only
3110968,강남구청역 2번,강남구,0.6107784431137725,base_50pct_all_periods,55.29560077013129,146,0,1,1.0,96676.59435686948,0.0,150036.56890856018,49942.64080304233,4412.550572900654,0.0,0.0,301068.3546413726,0.01465630812695943,0.5130034993728847,0.48699650062711536,feature_rich_validation_needed,50.85121336796989,0.02302566559847529,destination-context-proxy-only
3130054,황학동주방가구거리상점가,중구,0.9910179640718564,core_80pct_all_periods,55.22338644917231,147,0,3,1.0,12849.934812749865,0.0,48707.044181993035,51690.09911160712,737.8979570985005,0.0,103.71058688786019,114088.68665033639,0.006467757485543154,0.4342994400298262,0.5657005599701739,feature_rich_validation_needed,50.85121336796989,0.02302566559847529,destination-context-proxy-only
3110335,석계역 7번,성북구,0.9790419161676648,core_80pct_all_periods,55.216388143869054,148,1,0,1.0,13049.615281718248,0.0,62562.670889118686,72010.42430172605,2535.9059428438613,0.0,0.0,150158.61641540684,0.016888181333719773,0.4335320768531215,0.5664679231468785,feature_rich_validation_needed,50.85121336796989,0.02302566559847529,destination-context-proxy-only
3110246,월드순복음교회,중랑구,1.0,core_80pct_all_periods,54.9299819077197,149,0,1,1.0,29372.672910492594,0.0,155163.2319592583,98511.64533608244,844.7403354810554,0.0,0.0,283892.2905413144,0.002975566310273303,0.5495322609757018,0.45046773902429815,feature_rich_validation_needed,50.85121336796989,0.02302566559847529,destination-context-proxy-only
3110305,보문역 5번,성북구,0.9161676646706588,core_80pct_all_periods,54.87753848237696,150,0,1,1.0,29901.576263522482,10057.198895123962,108842.26855094943,81528.31713863953,17427.039559405057,0.0,0.0,247756.40040764044,0.070339412143266,0.5096510439391277,0.44975586188216865,study_ready_signal,50.85121336796989,0.02302566559847529,destination-context-proxy-only
3130195,도화동 상점가,마포구,0.4700598802395209,exploration_25pct_all_periods,54.87413771418067,151,0,2,1.0,83310.49896771825,0.0,212130.82438985413,144469.4302927619,1063.2069374338057,0.0,0.0,440973.9605877681,0.002411042447986434,0.483461724232253,0.516538275767747,feature_rich_validation_needed,50.85121336796989,0.02302566559847529,destination-context-proxy-only
3110436,상계제일중학교,노원구,0.5329341317365269,base_50pct_all_periods,54.713754970539576,152,0,2,2.0,23268.80214684243,0.0,103568.68610597037,138096.99361038726,9524.50614752698,0.0,0.0,274458.98801072704,0.03470283927139861,0.4120586214836483,0.5879413785163518,monitor,50.85121336796989,0.02302566559847529,destination-context-proxy-only
3120185,논현역,강남구,0.6347305389221557,base_50pct_all_periods,54.63104325699745,153,0,0,1.0,100659.0478087643,0.0,230937.21571403445,141096.22513082036,4914.783350925504,0.0,0.0,477607.2720045446,0.010290428222120408,0.49381994975720495,0.506180050242795,feature_rich_validation_needed,50.85121336796989,0.02302566559847529,destination-context-proxy-only
3110025,충신시장옆,종로구,0.9281437125748504,core_80pct_all_periods,54.55636906316819,154,0,2,1.0,35811.690289900806,0.0,83071.65255884922,10857.21345304876,989.321583857522,0.0,631.5280172211994,131361.4059028775,0.007531295642412507,0.6447289565593233,0.3552710434406767,feature_rich_validation_needed,50.85121336796989,0.02302566559847529,destination-context-proxy-only
3110219,삼육보건대학교,동대문구,0.997005988023952,core_80pct_all_periods,54.51017811704835,155,0,0,1.0,48312.352836572885,0.0,266909.0654254497,348971.7267085013,25540.53465728375,0.0,0.0,689733.6796278077,0.03702955997605607,0.424003653468893,0.5759963465311069,study_ready_signal,50.85121336796989,0.02302566559847529,destination-context-proxy-only
3120247,굽은다리역,강동구,0.4580838323353293,exploration_25pct_all_periods,54.459287531806616,156,0,0,2.0,27421.517346386092,0.0,132164.4874538656,142636.1605580969,5894.652369286612,0.0,0.0,308116.8177276352,0.019131225659020288,0.44807401569748717,0.5519259843025128,feature_rich_validation_needed,50.85121336796989,0.02302566559847529,destination-context-proxy-only
3120047,한남오거리,용산구,0.3353293413173652,exploration_25pct_all_periods,54.41730279898219,157,1,0,1.0,41917.090875579685,0.0,130380.45425676499,35520.77340455142,2333.2135254565883,0.0,1100.3703562496087,211251.9024186023,0.01104469829025848,0.6334335293857589,0.3665664706142411,feature_rich_validation_needed,50.85121336796989,0.02302566559847529,destination-context-proxy-only
3110325,장곡초등학교,성북구,0.6676646706586826,base_50pct_all_periods,54.37978818513169,158,1,0,1.0,18245.10579209429,0.0,81168.54432327783,128044.84625826482,1605.4593736985826,0.0,0.0,229063.9557473355,0.00700878219124729,0.3613576104844651,0.638642389515535,feature_rich_validation_needed,50.85121336796989,0.02302566559847529,destination-context-proxy-only
3120246,길동역,강동구,0.6646706586826348,base_50pct_all_periods,54.35750636132315,159,0,0,3.0,68073.21885623403,0.0,267274.5568813636,169556.59116125535,3993.8137045832386,0.0,0.0,508898.1806034362,0.00784796223843342,0.5330503839968243,0.46694961600317586,feature_rich_validation_needed,50.85121336796989,0.02302566559847529,destination-context-proxy-only
3110159,구의역 4번,광진구,0.9041916167664672,core_80pct_all_periods,54.3284754292504,160,1,3,1.0,29652.845637862094,0.0,109596.96445788282,97499.56746780434,3409.1696076480966,0.0,0.0,240158.54717119737,0.01419549563321544,0.4705480416858715,0.5294519583141284,feature_rich_validation_needed,50.85121336796989,0.02302566559847529,destination-context-proxy-only
3130032,인현시장,중구,0.9491017964071856,core_80pct_all_periods,54.27938060546252,161,0,3,0.0,62767.488826397785,0.0,162982.2896712292,20395.270760464577,1935.028313699657,0.0,3671.617315873932,251751.69488766513,0.007686257344019438,0.6696635562911676,0.3303364437088325,feature_rich_validation_needed,50.85121336796989,0.02302566559847529,destination-context-proxy-only
3130325,명일전통시장,강동구,0.4580838323353293,exploration_25pct_all_periods,53.99491094147583,162,0,0,1.0,32223.539147344294,0.0,180257.429688121,164560.00051217756,9929.064179601986,0.0,0.0,386970.0335272448,0.02565848339494982,0.49147602498872256,0.5085239750112776,monitor,50.85121336796989,0.02302566559847529,destination-context-proxy-only
3120229,방이동먹자골목,송파구,0.5149700598802395,base_50pct_all_periods,53.99491094147582,163,0,0,2.0,46625.25187528065,0.0,209988.95682015512,105504.54157337142,2206.7689932431517,0.0,8722.171361453926,373047.6906235043,0.005915514420032472,0.5921974662424917,0.4078025337575082,feature_rich_validation_needed,50.85121336796989,0.02302566559847529,destination-context-proxy-only
3110434,태릉입구역 4번,노원구,1.0,core_80pct_all_periods,53.87998626147699,164,0,2,0.0,30324.612412683462,0.0,129923.17873007769,119122.9446368034,2274.322300440138,0.0,0.0,281645.0580800047,0.008075136542229295,0.4693762494244281,0.5306237505755719,feature_rich_validation_needed,50.85121336796989,0.02302566559847529,destination-context-proxy-only
3110247,먹골역 1번,중랑구,0.994011976047904,core_80pct_all_periods,53.68320610687023,165,0,0,2.0,27244.513239549407,0.0,131371.87714806476,147635.13401315737,4245.860443742399,0.0,0.0,310497.38484451396,0.013674383911054758,0.43677578044568616,0.5632242195543138,feature_rich_validation_needed,50.85121336796989,0.02302566559847529,destination-context-proxy-only
3110419,수락산디자인거리,노원구,0.4640718562874251,exploration_25pct_all_periods,53.66760030573051,166,0,2,2.0,39453.42888852784,0.0,210724.00192856847,248374.257549948,6272.6731669899655,0.0,0.0,504824.3615340343,0.01242545654478498,0.4298458862725248,0.5701541137274752,feature_rich_validation_needed,50.85121336796989,0.02302566559847529,destination-context-proxy-only
3120043,서울역,중구,0.8532934131736527,core_80pct_all_periods,53.65827842761637,167,0,2,1.0,108159.11523802276,0.0,216574.0634135346,16461.77016935667,415.8523149465137,11625.159977605439,425.1941810591888,353661.1552945252,0.0011758495631226345,0.6147554139172546,0.3523736874738095,feature_rich_validation_needed,50.85121336796989,0.02302566559847529,destination-context-proxy-only
3110191,고려대역 6번,동대문구,0.9580838323353292,core_80pct_all_periods,53.603689567430024,168,0,0,1.0,11668.058937414124,533.4541858558833,45538.02594865402,31764.150188208416,1749.6421138976723,0.0,0.0,91253.33137403012,0.01917346016362099,0.5182021012331978,0.47595203891901916,feature_rich_validation_needed,50.85121336796989,0.02302566559847529,destination-context-proxy-only
3110572,서강대역 1번,마포구,0.3982035928143712,exploration_25pct_all_periods,53.5246471037839,169,0,2,1.0,58334.42837672644,0.0,199301.0630490276,205530.38766042973,24190.398531033912,0.0,184.61687656069816,487540.8944937783,0.049617168127303865,0.45878423939979185,0.5412157606002084,monitor,50.85121336796989,0.02302566559847529,destination-context-proxy-only
3110195,동대문구청,동대문구,1.0,core_80pct_all_periods,53.517811704834614,170,0,0,1.0,24145.188679167153,0.0,88118.29597689686,72858.73287486055,133.89601739755528,0.0,0.0,185256.11354832212,0.0007227616667162237,0.4763793771981228,0.5236206228018772,feature_rich_validation_needed,50.85121336796989,0.02302566559847529,destination-context-proxy-only
3110174,아차산역 1번,광진구,0.8802395209580839,core_80pct_all_periods,53.44310606720266,171,0,6,1.0,24382.698107143467,0.0,109985.69371439246,130298.98023907504,6908.622011479623,0.0,0.0,271575.9940720906,0.02543900109832871,0.43042948669035214,0.5695705133096478,study_ready_signal,50.85121336796989,0.02302566559847529,destination-context-proxy-only
3120014,종로5가역,종로구,0.9550898203592816,core_80pct_all_periods,53.407428006766246,172,1,1,0.0,36591.488330483575,0.0,84814.14739903054,10917.811651557186,996.3617403568314,0.0,632.8551193772331,133952.66424080537,0.007438162921236727,0.6453276965314122,0.35467230346858775,feature_rich_validation_needed,50.85121336796989,0.02302566559847529,destination-context-proxy-only
3110520,경의중앙 신촌역,서대문구,0.3892215568862275,exploration_25pct_all_periods,53.32377572475678,173,1,3,0.0,64642.956453938044,46436.88662750084,290047.5022928067,81236.34607539093,41284.25243932767,18327.83090323691,0.0,541975.774792201,0.07617361210499947,0.6113405250616051,0.26916203512096193,monitor,50.85121336796989,0.02302566559847529,destination-context-proxy-only
3110429,공릉동 국수거리,노원구,1.0,core_80pct_all_periods,53.13147588711401,174,1,3,0.0,30324.612412683462,0.0,129923.17873007769,119122.9446368034,2274.322300440138,0.0,0.0,281645.0580800047,0.008075136542229295,0.4693762494244281,0.5306237505755719,feature_rich_validation_needed,50.85121336796989,0.02302566559847529,destination-context-proxy-only
3110042,남산골공원옆,중구,0.8562874251497006,core_80pct_all_periods,53.08720575856965,175,0,2,1.0,84498.62120540343,0.0,176696.37102630895,29678.62293798681,10840.635073666988,0.0,0.0,301714.2502433662,0.03593013941145573,0.6215715895046602,0.37842841049533976,study_ready_signal,50.85121336796989,0.02302566559847529,destination-context-proxy-only
3110413,누원고등학교,도봉구,0.592814371257485,base_50pct_all_periods,53.007159511992185,176,0,3,1.0,31319.873956984015,0.0,126846.1322746993,147011.03001167357,3021.3352610671345,0.0,0.0,308198.371504424,0.009803216176383219,0.4213762288938709,0.5786237711061291,feature_rich_validation_needed,50.85121336796989,0.02302566559847529,destination-context-proxy-only
3110143,뚝섬유원지역 1번,광진구,0.8473053892215568,core_80pct_all_periods,52.99395795237957,177,0,2,0.0,73036.11480790637,2497.247486045196,392834.21788534906,251301.7587740317,17526.47851283661,34441.69393741557,0.0,771637.5114035845,0.022713357313275884,0.5318050125009506,0.4203241402714827,feature_rich_validation_needed,50.85121336796989,0.02302566559847529,destination-context-proxy-only
3110298,솔숲어린이공원,성북구,0.3143712574850299,exploration_25pct_all_periods,52.92641208822673,178,2,2,0.0,18752.639496416006,0.0,82287.92269408845,162332.1205669071,2948.0075786987163,0.0,0.0,266320.6903361103,0.011069389971084035,0.32004997495769133,0.6799500250423085,feature_rich_validation_needed,50.85121336796989,0.02302566559847529,destination-context-proxy-only
3120213,삼성중앙역,강남구,0.6017964071856288,base_50pct_all_periods,52.56361323155217,179,0,0,1.0,163797.8950450403,0.0,357054.58302410884,112155.56011451477,4634.926768646295,11124.108043070823,2981.561231704333,651748.6342270853,0.007111525096086926,0.559527173320319,0.42340473100770026,feature_rich_validation_needed,50.85121336796989,0.02302566559847529,destination-context-proxy-only
3110150,중곡1동 마을마당,광진구,0.9461077844311376,core_80pct_all_periods,52.331640205497344,180,0,2,1.0,19364.60231568355,0.0,58134.513950331224,71272.43242169714,759.861091136363,0.0,0.0,149531.4097788483,0.005081615242310434,0.3938595585273375,0.6061404414726624,feature_rich_validation_needed,50.85121336796989,0.02302566559847529,destination-context-proxy-only
3111021,방이역 4번,송파구,0.3293413173652694,exploration_25pct_all_periods,52.19465648854962,181,0,0,2.0,50265.59168731367,0.0,255027.50577457258,149783.3284951989,19449.50752853724,0.0,2567.0342001042054,477092.96768572653,0.04076670344331953,0.5806919537026379,0.41930804629736224,monitor,50.85121336796989,0.02302566559847529,destination-context-proxy-only
3110081,해방촌 남동측,용산구,0.4401197604790419,exploration_25pct_all_periods,52.1340418583039,182,1,2,0.0,36479.218215831235,0.0,209234.30727305048,145353.76180128678,12935.858713814792,0.0,3022.8385169004314,407025.9845208837,0.03178140759008736,0.5532644427329221,0.4467355572670779,monitor,50.85121336796989,0.02302566559847529,destination-context-proxy-only
3130063,신금호역 골목형상점가,성동구,0.9850299401197604,core_80pct_all_periods,52.03588463510677,183,0,4,0.0,16381.99653803453,0.0,70345.62383577543,115585.8781472145,2605.3473906832533,0.0,0.0,204918.84591170773,0.012714044816579756,0.3559993269622974,0.6440006730377026,feature_rich_validation_needed,50.85121336796989,0.02302566559847529,destination-context-proxy-only
3130099,전농로터리시장,동대문구,1.0,core_80pct_all_periods,51.9910941475827,184,0,0,0.0,29962.729464992248,0.0,151529.5358116508,98591.48866459214,3104.746306523496,6994.993820449508,0.0,290183.4940682082,0.010699251921591789,0.5328844861238979,0.4430100979463961,feature_rich_validation_needed,50.85121336796989,0.02302566559847529,destination-context-proxy-only
3120028,명동(명동거리),중구,0.9221556886227544,core_80pct_all_periods,51.96398958968256,185,0,2,0.0,200998.67656835882,0.0,340583.9823970865,16260.75086606017,10907.697894611596,22041.0130601919,1489.971222469486,592282.0920087785,0.018416389828058363,0.595968806547904,0.36681748505608863,feature_rich_validation_needed,50.85121336796989,0.02302566559847529,destination-context-proxy-only
3110410,방학역 2번,도봉구,0.6197604790419161,base_50pct_all_periods,51.8521875211641,186,0,3,2.0,34592.49536920927,0.0,141534.83526503976,138489.50461003423,3072.3708709221232,0.0,0.0,317689.20611520536,0.009670995462804527,0.45518451163091195,0.5448154883690881,feature_rich_validation_needed,50.85121336796989,0.02302566559847529,destination-context-proxy-only
3120239,오금역,송파구,0.2604790419161676,exploration_25pct_all_periods,51.74300254452927,187,0,0,2.0,178567.096301504,0.0,668574.9029393513,310202.9284740961,14690.00075192353,0.0,0.0,1172034.9284668749,0.012533756797793857,0.582973158133645,0.417026841866355,feature_rich_validation_needed,50.85121336796989,0.02302566559847529,destination-context-proxy-only
3120041,신용산역(용산역),용산구,0.5808383233532934,base_50pct_all_periods,51.736961412113075,188,1,1,3.0,149963.148062069,0.0,676004.8429634095,114196.64503620613,4580.590445707005,0.0,0.0,944745.2265073915,0.0048484928181546805,0.7203904442313599,0.2796095557686402,feature_rich_validation_needed,50.85121336796989,0.02302566559847529,destination-context-proxy-only
3130055,"황학시장(서울중앙시장, 신중앙시장)",중구,0.9880239520958084,core_80pct_all_periods,51.5273950045015,189,1,2,0.0,12802.218667235218,0.0,48271.16150015892,54111.71937754788,688.5528092305221,0.0,0.0,115873.65235417255,0.005942272425537536,0.4225267203949184,0.5774732796050815,feature_rich_validation_needed,50.85121336796989,0.02302566559847529,destination-context-proxy-only
3110269,용마문화복지센터,중랑구,0.7365269461077845,base_50pct_all_periods,51.526717557251914,190,0,0,1.0,27963.548266047783,0.0,112254.99738676293,102131.72461778772,4905.67260665724,0.0,0.0,247255.94287725567,0.019840463891670924,0.47384369665719944,0.5261563033428006,feature_rich_validation_needed,50.85121336796989,0.02302566559847529,destination-context-proxy-only
3110401,도봉구민회관,도봉구,0.3892215568862275,exploration_25pct_all_periods,51.3858299712652,191,0,2,2.0,26520.587723028395,0.0,122488.89747696363,123794.86626856626,4940.695271738599,0.0,0.0,277745.0467402969,0.017788599039745806,0.4588005951654438,0.5411994048345562,feature_rich_validation_needed,50.85121336796989,0.02302566559847529,destination-context-proxy-only
3110173,구남초등학교,광진구,0.9041916167664672,core_80pct_all_periods,51.35763939279599,192,0,2,1.0,60935.704064653575,0.0,184505.44930053383,123487.6011407845,4655.228453580692,0.0,0.0,373583.9829595526,0.012460995829376086,0.5063404385155202,0.49365956148447976,feature_rich_validation_needed,50.85121336796989,0.02302566559847529,destination-context-proxy-only
3110056,신당역 3번,중구,0.9880239520958084,core_80pct_all_periods,51.19163925629981,193,3,3,0.0,35017.14648438935,0.0,105542.53446924871,111005.82264281885,3615.56206741219,0.0,0.0,255181.06566386909,0.014168614187757564,0.4277672258036836,0.5722327741963165,feature_rich_validation_needed,50.85121336796989,0.02302566559847529,destination-context-proxy-only
3111058,성내중학교,강동구,0.4161676646706587,exploration_25pct_all_periods,51.10050890585242,194,0,0,1.0,33843.38688299142,0.0,102107.01045845624,88504.80390377683,5466.420364056754,0.0,0.0,229921.62160928122,0.023775147051398892,0.46787000748158686,0.5321299925184132,monitor,50.85121336796989,0.02302566559847529,destination-context-proxy-only
3111004,삼전역 1번,송파구,0.3562874251497006,exploration_25pct_all_periods,51.01598796427984,195,0,1,1.0,191798.80726425137,0.0,714935.1990943492,769769.7014554278,26888.842800208924,8.38857496623091,0.0704319886089647,1703401.0096211922,0.0157853862057934,0.43549587451020466,0.5644992008860649,feature_rich_validation_needed,50.85121336796989,0.02302566559847529,destination-context-proxy-only
3120195,성수대교남단,강남구,0.5838323353293413,base_50pct_all_periods,50.968473959693874,196,0,1,0.0,139328.16380803942,0.0,363036.7152430903,109067.08144708339,10161.548057740241,0.0,0.0,621593.5085559533,0.016347577505027213,0.6003895764095432,0.39961042359045695,feature_rich_validation_needed,50.85121336796989,0.02302566559847529,destination-context-proxy-only
3110155,광진구청,광진구,0.937125748502994,core_80pct_all_periods,50.86444092918856,197,0,3,1.0,29016.310391985302,487.4849137864158,114627.07271183292,94539.73698048035,5796.880603626097,9.717388980372025,0.0,244477.20299069147,0.023711333951439286,0.4925774339787591,0.5053888291464546,study_ready_signal,50.85121336796989,0.02302566559847529,destination-context-proxy-only
3120039,신당역,중구,0.9880239520958084,core_80pct_all_periods,50.811530684313894,198,0,5,0.0,19490.963644824267,0.0,69314.15785250587,41571.39752432111,2080.2537562038387,0.0,1213.996500458489,133670.76927831356,0.015562518024210506,0.5431883761960815,0.4568116238039186,monitor,50.85121336796989,0.02302566559847529,destination-context-proxy-only
3120078,미아사거리역,강북구,0.6826347305389222,base_50pct_all_periods,50.66181222728548,199,0,2,1.0,34269.883771957,0.0,141206.0829748253,117107.06428014525,2980.768794435508,18141.346132254384,0.0,313705.1459536174,0.00950181669916319,0.45962539546794495,0.4825453136636909,monitor,50.85121336796989,0.02302566559847529,destination-context-proxy-only
3120083,등나무근린공원,노원구,0.9191616766467066,core_80pct_all_periods,50.6273425632988,200,0,3,1.0,62491.12440310586,0.0,378903.0150127619,554958.4720238771,14382.529917622007,0.0,0.0,1010735.1413573669,0.014229771311114192,0.3891084111335251,0.6108915888664749,monitor,50.85121336796989,0.02302566559847529,destination-context-proxy-only
3120021,시청역_8번,중구,0.8712574850299402,core_80pct_all_periods,50.5470737913486,201,0,0,0.0,153138.45324244292,0.0,243132.07934690904,13652.188430610597,11143.128189974304,8675.78035320313,804.9825585214962,430546.6121216615,0.025881351464044362,0.5924566188975741,0.38739276300686054,demand_signal_feature_gap,50.85121336796989,0.02302566559847529,destination-context-proxy-only
3110145,장안초등학교,광진구,0.9101796407185628,core_80pct_all_periods,50.47932932787663,202,0,2,0.0,30782.597467153253,0.0,117637.82533626026,101759.64114226788,16207.937206685145,0.0,0.0,266388.0011523665,0.060843345558250786,0.5024466641287997,0.4975533358712004,demand_signal_feature_gap,50.85121336796989,0.02302566559847529,destination-context-proxy-only
3130065,무학봉상점가,성동구,0.997005988023952,core_80pct_all_periods,50.429125668785495,203,0,2,0.0,35021.3566668737,0.0,134338.83650890097,207902.6365548352,4185.54401958975,0.0,0.0,381448.3737501996,0.010972766716606193,0.3631536796620521,0.6368463203379479,monitor,50.85121336796989,0.02302566559847529,destination-context-proxy-only
3120203,강남구청역,강남구,0.6107784431137725,base_50pct_all_periods,50.408450159154015,204,0,1,0.0,102718.40090710294,0.0,169240.59375463988,78727.83829401259,5050.192797727676,0.0,0.0,355737.02575348306,0.014196421603938789,0.4899427777673802,0.5100572222326198,monitor,50.85121336796989,0.02302566559847529,destination-context-proxy-only
3110537,충정로현대아파트,서대문구,0.7125748502994012,base_50pct_all_periods,50.314954267244346,205,1,0,0.0,137693.13366173583,0.0,237466.38943084117,74604.54013454696,6988.348919399154,0.0,0.0,456752.4121465231,0.01530008103636974,0.5352018552051366,0.4647981447948635,monitor,50.85121336796989,0.02302566559847529,destination-context-proxy-only
3110408,가인초등학교,도봉구,0.281437125748503,exploration_25pct_all_periods,50.09277131164195,206,0,3,2.0,26520.587723028384,0.0,122488.89747696357,123794.86626856621,4940.6952717385975,0.0,0.0,277745.04674029676,0.01778859903974581,0.45880059516544386,0.5411994048345562,monitor,50.85121336796989,0.02302566559847529,destination-context-proxy-only
3110064,효창공원앞역 2번,용산구,0.5419161676646707,base_50pct_all_periods,50.012717808802336,207,0,4,1.0,40860.67693740874,0.0,148261.7929675385,130225.43437969695,10938.027662301316,0.0,0.0,330285.9319469455,0.033116843935267315,0.4820060596931885,0.5179939403068115,monitor,50.85121336796989,0.02302566559847529,destination-context-proxy-only
3110060,효창공원앞역 6번,용산구,0.4940119760479042,exploration_25pct_all_periods,50.012078342528525,208,1,3,0.0,18917.408582669683,0.0,64342.21009301882,106739.90108226213,411.53601023390763,0.0,0.0,190411.05576818454,0.0021613031269304608,0.3400734576152291,0.6599265423847709,monitor,50.85121336796989,0.02302566559847529,destination-context-proxy-only
3110428,상계5동주민센터,노원구,0.5329341317365269,base_50pct_all_periods,49.979994942842886,209,1,2,2.0,20769.2125759692,0.0,86162.22882412959,132661.99462080654,1780.8782462336671,0.0,0.0,241374.31426713898,0.007378076874669834,0.3643432704816842,0.635656729518316,monitor,50.85121336796989,0.02302566559847529,destination-context-proxy-only
3130007,광장시장(광장전통시장),종로구,0.9760479041916168,core_80pct_all_periods,49.89686916475586,210,0,1,0.0,139552.4817720507,0.0,313818.8797983075,18717.32822303287,1959.6015377148908,0.0,742.9373000755501,474791.22863118147,0.004127290942935916,0.6666538881702304,0.3333461118297697,monitor,50.85121336796989,0.02302566559847529,destination-context-proxy-only
3120007,북촌(안국역),종로구,0.8353293413173652,core_80pct_all_periods,49.78533074042899,211,0,1,0.0,61275.08997561503,0.0,138713.06092734213,28396.139442028587,7132.629682742357,0.0,2.1723650237994847,235519.09239275192,0.030284719638983555,0.6192613154771003,0.3807386845228996,demand_signal_feature_gap,50.85121336796989,0.02302566559847529,destination-context-proxy-only
3110574,서강대학교,마포구,0.3353293413173652,exploration_25pct_all_periods,49.713740458015266,212,0,0,1.0,36665.172884128195,0.0,137869.5579374149,57301.26878553863,20674.610288934513,0.0,0.0,252510.60989601628,0.08187620432047708,0.6278713131762574,0.3721286868237424,monitor,50.85121336796989,0.02302566559847529,destination-context-proxy-only
3110124,뚝섬역교차로,성동구,0.9640718562874252,core_80pct_all_periods,49.67974277792727,213,1,2,0.0,63177.57672493655,0.0,152929.6567856651,60810.882977709145,5614.143602858856,0.0,0.0,282532.2600911697,0.01987080555348703,0.561152911661712,0.438847088338288,monitor,50.85121336796989,0.02302566559847529,destination-context-proxy-only
3110153,중곡1동주민센터,광진구,0.9461077844311376,core_80pct_all_periods,49.58881619116577,214,1,1,0.0,19360.93960251566,0.0,58115.426224398994,71262.6526048947,754.9055914136292,0.0,0.0,149493.924023223,0.005049740960016268,0.39379748842947937,0.6062025115705205,monitor,50.85121336796989,0.02302566559847529,destination-context-proxy-only
3110066,서울역 15번,용산구,0.7365269461077845,base_50pct_all_periods,49.50843975197442,215,1,1,0.0,41388.82742906807,0.0,137347.4168516833,99933.51706143566,10951.87276409232,652.4120588624728,23.622758121546163,290297.6689232633,0.03772635448542756,0.5109338732344576,0.48681873683202254,monitor,50.85121336796989,0.02302566559847529,destination-context-proxy-only
3120214,영동대교남단교차로,강남구,0.7395209580838323,base_50pct_all_periods,49.46893110420961,216,0,1,1.0,79195.98149253987,0.0,193366.67159034548,74556.0015184053,8918.37669730915,0.0,0.0,356037.03129859973,0.02504901432522484,0.5681573277640409,0.4318426722359593,monitor,50.85121336796989,0.02302566559847529,destination-context-proxy-only
